iata,name,city,state,country,latitude,longitude,lineage
Z10573,3rd Party-Port Chester-NY,Port Chester,NY,USA,41.0104,-73.6733,0
Z10595,3rd Party-Valhalla-NY,Valhalla,NY,USA,41.0838,-73.7778,0
Z10703,3rd Party-Yonkers-NY,Yonkers,NY,USA,40.9565,-73.8799,0
Z10710,3rd Party-Yonkers-NY,Yonkers,NY,USA,40.9655,-73.8451,0
Z10901,3rd Party-Suffern-NY,Suffern,NY,USA,41.1257,-74.1268,0
Z10913,3rd Party-Blauvelt-NY,Blauvelt,NY,USA,41.0628,-73.9602,0
Z10918,3rd Party-Chester-NY,Chester,NY,USA,41.3565,-74.2607,0
Z10920,3rd Party-Congers-NY,Congers,NY,USA,41.1492,-73.9429,0
Z10924,3rd Party-Goshen-NY,Goshen,NY,USA,41.3893,-74.3337,0
Z10926,3rd Party-Harriman-NY,Harriman,NY,USA,41.2993,-74.1405,0
Z10958,3rd Party-New Hampton-NY,New Hampton,NY,USA,41.3847,-74.4157,0
Z10976,3rd Party-Sparkill-NY,Sparkill,NY,USA,41.0286,-73.9282,0
Z11010,3rd Party-Franklin Square-NY,Franklin Square,NY,USA,40.7017,-73.6756,0
Z11021,3rd Party-Great Neck-NY,Great Neck,NY,USA,40.7871,-73.7258,0
Z11030,3rd Party-Manhasset-NY,Manhasset,NY,USA,40.7968,-73.6893,0
Z11040,3rd Party-New Hyde Park-NY,New Hyde Park,NY,USA,40.7429,-73.6789,0
Z11101,3rd Party-Long Island City-NY,Long Island City,NY,USA,40.7453,-73.9391,0
Z11106,3rd Party-Astoria-NY,Astoria,NY,USA,40.762,-73.9315,0
Z11203,3rd Party-Brooklyn-NY,Brooklyn,NY,USA,40.6491,-73.933,0
Z11205,3rd Party-Brooklyn-NY,Brooklyn,NY,USA,40.6942,-73.9653,0
Z11206,3rd Party-Brooklyn-NY,Brooklyn,NY,USA,40.7023,-73.9429,0
Z11207,3rd Party-Brooklyn-NY,Brooklyn,NY,USA,40.6709,-73.8942,0
Z11208,3rd Party-Brooklyn-NY,Brooklyn,NY,USA,40.6727,-73.8725,0
Z11220,3rd Party-Brooklyn-NY,Brooklyn,NY,USA,40.6414,-74.0157,0
Z11222,3rd Party-Brooklyn-NY,Brooklyn,NY,USA,40.7263,-73.9456,0
Z11232,3rd Party-Brooklyn-NY,Brooklyn,NY,USA,40.6555,-74.0042,0
Z11234,3rd Party-Brooklyn-NY,Brooklyn,NY,USA,40.6186,-73.9216,0
Z11236,3rd Party-Brooklyn-NY,Brooklyn,NY,USA,40.6405,-73.9036,0
Z11237,3rd Party-Brooklyn-NY,Brooklyn,NY,USA,40.7034,-73.9199,0
Z11356,3rd Party-College Point-NY,College Point,NY,USA,40.7855,-73.8437,0
Z11368,3rd Party-Corona-NY,Corona,NY,USA,40.7471,-73.8584,0
Z11377,3rd Party-Woodside-NY,Woodside,NY,USA,40.7429,-73.9038,0
Z11378,3rd Party-Maspeth-NY,Maspeth,NY,USA,40.7241,-73.9027,0
Z11385,3rd Party-Ridgewood-NY,Ridgewood,NY,USA,40.7031,-73.8929,0
Z11417,3rd Party-Ozone Park-NY,Ozone Park,NY,USA,40.6755,-73.8448,0
Z11434,3rd Party-Jamaica-NY,Jamaica,NY,USA,40.6749,-73.7727,0
Z11435,3rd Party-Jamaica-NY,Jamaica,NY,USA,40.7001,-73.8099,0
Z11530,3rd Party-Garden City-NY,Garden City,NY,USA,40.7253,-73.6406,0
Z11542,3rd Party-Glen Cove-NY,Glen Cove,NY,USA,40.8648,-73.6261,0
Z11548,3rd Party-Greenvale-NY,Greenvale,NY,USA,40.8132,-73.6256,0
Z11550,3rd Party-Hempstead-NY,Hempstead,NY,USA,40.7023,-73.6174,0
Z11590,3rd Party-Westbury-NY,Westbury,NY,USA,40.7563,-73.5754,0
Z11713,3rd Party-Bellport-NY,Bellport,NY,USA,40.7714,-72.9466,0
Z11716,3rd Party-Bohemia-NY,Bohemia,NY,USA,40.77,-73.1138,0
Z11717,3rd Party-Brentwood-NY,Brentwood,NY,USA,40.784,-73.2452,0
Z11722,3rd Party-Central Islip-NY,Central Islip,NY,USA,40.7849,-73.1992,0
Z11729,3rd Party-Deer Park-NY,Deer Park,NY,USA,40.7607,-73.3301,0
Z11735,3rd Party-Farmingdale-NY,Farmingdale,NY,USA,40.726,-73.4415,0
Z11740,3rd Party-Greenlawn-NY,Greenlawn,NY,USA,40.8626,-73.3622,0
Z11742,3rd Party-Holtsville-NY,Holtsville,NY,USA,40.8106,-73.0404,0
Z11743,3rd Party-Huntington-NY,Huntington,NY,USA,40.8675,-73.4115,0
Z11755,3rd Party-Lake Grove-NY,Lake Grove,NY,USA,40.8554,-73.1184,0
Z11757,3rd Party-Lindenhurst-NY,Lindenhurst,NY,USA,40.69,-73.3744,0
Z11788,3rd Party-Hauppauge-NY,Hauppauge,NY,USA,40.8193,-73.2097,0
Z11801,3rd Party-Hicksville-NY,Hicksville,NY,USA,40.7634,-73.5232,0
Z11933,3rd Party-Calverton-NY,Calverton,NY,USA,40.9334,-72.7465,0
Z12020,3rd Party-Ballston Spa-NY,Ballston Spa,NY,USA,43.0063,-73.8604,0
Z12035,3rd Party-Central Bridge-NY,Central Bridge,NY,USA,42.7225,-74.3506,0
Z12065,3rd Party-Clifton Park-NY,Clifton Park,NY,USA,42.8537,-73.7844,0
Z12085,3rd Party-Guilderland Center-NY,Guilderland Center,NY,USA,42.6948,-73.9053,0
Z12095,3rd Party-Johnstown-NY,Johnstown,NY,USA,43.0145,-74.3847,0
Z12125,3rd Party-New Lebanon-NY,New Lebanon,NY,USA,42.474,-73.4075,0
Z12156,3rd Party-Schodack Landing-NY,Schodack Landing,NY,USA,42.48,-73.7365,0
Z12192,3rd Party-West Coxsackie-NY,West Coxsackie,NY,USA,42.4137,-73.8177,0
Z12205,3rd Party-Albany-NY,Albany,NY,USA,42.7133,-73.8179,0
Z12306,3rd Party-Schenectady-NY,Schenectady,NY,USA,42.7933,-73.9894,0
Z12534,3rd Party-Hudson-NY,Hudson,NY,USA,42.2295,-73.7585,0
Z12538,3rd Party-Hyde Park-NY,Hyde Park,NY,USA,41.7795,-73.9016,0
Z12549,3rd Party-Montgomery-NY,Montgomery,NY,USA,41.5204,-74.2471,0
Z12561,3rd Party-New Paltz-NY,New Paltz,NY,USA,41.7516,-74.0947,0
Z12602,3rd Party-Poughkeepsie-NY,Poughkeepsie,NY,USA,41.7599,-73.7437,0
Z12603,3rd Party-Poughkeepsie-NY,Poughkeepsie,NY,USA,41.6709,-73.8811,0
Z12839,3rd Party-Hudson Falls-NY,Hudson Falls,NY,USA,43.3166,-73.5735,0
Z12842,3rd Party-Indian Lake-NY,Indian Lake,NY,USA,43.7615,-74.2663,0
Z12866,3rd Party-Saratoga Springs-NY,Saratoga Springs,NY,USA,43.0804,-73.7704,0
Z12887,3rd Party-Whitehall-NY,Whitehall,NY,USA,43.5478,-73.3832,0
Z13027,3rd Party-Baldwinsville-NY,Baldwinsville,NY,USA,43.1651,-76.339,0
Z13088,3rd Party-Liverpool-NY,Liverpool,NY,USA,43.1059,-76.1936,0
Z13159,3rd Party-Tully-NY,Tully,NY,USA,42.802,-76.1272,0
Z13164,3rd Party-Warners-NY,Warners,NY,USA,43.0887,-76.3195,0
Z13209,3rd Party-Syracuse-NY,Syracuse,NY,USA,43.0813,-76.2349,0
Z13210,3rd Party-Syracuse-NY,Syracuse,NY,USA,43.0372,-76.1265,0
Z13221,3rd Party-Syracuse-NY,Syracuse,NY,USA,43.0214,-76.1977,0
Z13337,3rd Party-Fly Creek-NY,Fly Creek,NY,USA,42.7432,-74.9816,0
Z13501,3rd Party-Utica-NY,Utica,NY,USA,43.0877,-75.2268,0
Z13502,3rd Party-Utica-NY,Utica,NY,USA,43.1145,-75.2228,0
Z13601,3rd Party-Watertown-NY,Watertown,NY,USA,43.9767,-75.912,0
Z13748,3rd Party-Conklin-NY,Conklin,NY,USA,42.0553,-75.8122,0
Z13795,3rd Party-Kirkwood-NY,Kirkwood,NY,USA,42.0563,-75.7927,0
Z13838,3rd Party-Sidney-NY,Sidney,NY,USA,42.3042,-75.3956,0
Z13850,3rd Party-Vestal-NY,Vestal,NY,USA,42.0759,-76.0284,0
Z14048,3rd Party-Dunkirk-NY,Dunkirk,NY,USA,42.4795,-79.328,0
Z14068,3rd Party-Getzville-NY,Getzville,NY,USA,43.0253,-78.7624,0
Z14075,3rd Party-Hamburg-NY,Hamburg,NY,USA,42.7341,-78.8413,0
Z14086,3rd Party-Lancaster-NY,Lancaster,NY,USA,42.9043,-78.6552,0
Z14127,3rd Party-Orchard Park-NY,Orchard Park,NY,USA,42.7599,-78.7529,0
Z14204,3rd Party-Buffalo-NY,Buffalo,NY,USA,42.884,-78.8615,0
Z14206,3rd Party-Buffalo-NY,Buffalo,NY,USA,42.8801,-78.8105,0
Z14213,3rd Party-Buffalo-NY,Buffalo,NY,USA,42.9161,-78.8915,0
Z14224,3rd Party-Buffalo-NY,Buffalo,NY,USA,42.8369,-78.7556,0
Z14225,3rd Party-Buffalo-NY,Buffalo,NY,USA,42.9299,-78.7581,0
Z14226,3rd Party-Buffalo-NY,Buffalo,NY,USA,42.9681,-78.8005,0
Z14227,3rd Party-Buffalo-NY,Buffalo,NY,USA,42.8814,-78.7447,0
Z14240,3rd Party-Buffalo-NY,Buffalo,NY,USA,42.7684,-78.8871,0
Z14305,3rd Party-Niagara Falls-NY,Niagara Falls,NY,USA,43.1154,-79.0377,0
Z14420,3rd Party-Brockport-NY,Brockport,NY,USA,43.2143,-77.9394,0
Z14470,3rd Party-Holley-NY,Holley,NY,USA,43.2217,-78.0439,0
Z14476,3rd Party-Kendall-NY,Kendall,NY,USA,43.3393,-78.0258,0
Z14510,3rd Party-Mount Morris-NY,Mount Morris,NY,USA,42.6926,-77.8766,0
Z14534,3rd Party-Pittsford-NY,Pittsford,NY,USA,43.0711,-77.5118,0
Z14603,3rd Party-Rochester-NY,Rochester,NY,USA,43.1616,-77.6068,0
Z14610,3rd Party-Rochester-NY,Rochester,NY,USA,43.1423,-77.5459,0
Z14612,3rd Party-Rochester-NY,Rochester,NY,USA,43.2565,-77.6618,0
Z14613,3rd Party-Rochester-NY,Rochester,NY,USA,43.1822,-77.6379,0
Z14623,3rd Party-Rochester-NY,Rochester,NY,USA,43.0876,-77.6352,0
Z14624,3rd Party-Rochester-NY,Rochester,NY,USA,43.1272,-77.7246,0
Z14692,3rd Party-Rochester-NY,Rochester,NY,USA,43.286,-77.6843,0
Z14733,3rd Party-Falconer-NY,Falconer,NY,USA,42.1285,-79.1913,0
Z14760,3rd Party-Olean-NY,Olean,NY,USA,42.0766,-78.4274,0
Z14892,3rd Party-Waverly-NY,Waverly,NY,USA,42.0234,-76.534,0
Z15012,3rd Party-Belle Vernon-PA,Belle Vernon,PA,USA,40.1402,-79.8425,0
Z15017,3rd Party-Bridgeville-PA,Bridgeville,PA,USA,40.3518,-80.1153,0
Z15024,3rd Party-Cheswick-PA,Cheswick,PA,USA,40.5697,-79.8324,0
Z15042,3rd Party-Freedom-PA,Freedom,PA,USA,40.6826,-80.2321,0
Z15044,3rd Party-Gibsonia-PA,Gibsonia,PA,USA,40.631,-79.9577,0
Z15051,3rd Party-Indianola-PA,Indianola,PA,USA,40.5659,-79.8585,0
Z15108,3rd Party-Coraopolis-PA,Coraopolis,PA,USA,40.5007,-80.1846,0
Z15122,3rd Party-West Mifflin-PA,West Mifflin,PA,USA,40.3662,-79.8942,0
Z15201,3rd Party-Pittsburgh-PA,Pittsburgh,PA,USA,40.4715,-79.9573,0
Z15205,3rd Party-Pittsburgh-PA,Pittsburgh,PA,USA,40.4366,-80.0729,0
Z15231,3rd Party-Pittsburgh-PA,Pittsburgh,PA,USA,40.4344,-80.0248,0
Z15237,3rd Party-Pittsburgh-PA,Pittsburgh,PA,USA,40.5528,-80.0323,0
Z15243,3rd Party-Pittsburgh-PA,Pittsburgh,PA,USA,40.3727,-80.0712,0
Z15301,3rd Party-Washington-PA,Washington,PA,USA,40.1707,-80.2518,0
Z15349,3rd Party-Mount Morris-PA,Mount Morris,PA,USA,39.7419,-80.08,0
Z15478,3rd Party-Smithfield-PA,Smithfield,PA,USA,39.7911,-79.8125,0
Z15522,3rd Party-Bedford-PA,Bedford,PA,USA,39.9981,-78.522,0
Z15601,3rd Party-Greensburg-PA,Greensburg,PA,USA,40.2988,-79.5413,0
Z15666,3rd Party-Mount Pleasant-PA,Mount Pleasant,PA,USA,40.1501,-79.5249,0
Z15668,3rd Party-Murrysville-PA,Murrysville,PA,USA,40.4517,-79.6795,0
Z15672,3rd Party-New Stanton-PA,New Stanton,PA,USA,40.231,-79.6161,0
Z15701,3rd Party-Indiana-PA,Indiana,PA,USA,40.6263,-79.1615,0
Z15724,3rd Party-Cherry Tree-PA,Cherry Tree,PA,USA,40.7348,-78.8128,0
Z15801,3rd Party-Du Bois-PA,Du Bois,PA,USA,41.1256,-78.7465,0
Z15904,3rd Party-Johnstown-PA,Johnstown,PA,USA,40.2894,-78.8661,0
Z15931,3rd Party-Ebensburg-PA,Ebensburg,PA,USA,40.4988,-78.7459,0
Z16037,3rd Party-Harmony-PA,Harmony,PA,USA,40.8215,-80.1303,0
Z16056,3rd Party-Saxonburg-PA,Saxonburg,PA,USA,40.7324,-79.8342,0
Z16066,3rd Party-Cranberry Twp-PA,Cranberry Twp,PA,USA,40.7004,-80.1137,0
Z16148,3rd Party-Hermitage-PA,Hermitage,PA,USA,41.2325,-80.458,0
Z16501,3rd Party-Erie-PA,Erie,PA,USA,42.123,-80.0844,0
Z16511,3rd Party-Erie-PA,Erie,PA,USA,42.1562,-80.0169,0
Z16601,3rd Party-Altoona-PA,Altoona,PA,USA,40.5263,-78.4008,0
Z16602,3rd Party-Altoona-PA,Altoona,PA,USA,40.5022,-78.3912,0
Z16603,3rd Party-Altoona-PA,Altoona,PA,USA,40.5018,-78.41,0
Z16635,3rd Party-Duncansville-PA,Duncansville,PA,USA,40.4196,-78.4493,0
Z16936,3rd Party-Millerton-PA,Millerton,PA,USA,41.9515,-76.9441,0
Z17011,3rd Party-Camp Hill-PA,Camp Hill,PA,USA,40.2361,-76.9308,0
Z17013,3rd Party-Carlisle-PA,Carlisle,PA,USA,40.2035,-77.1999,0
Z17015,3rd Party-South Londonderry-PA,South Londonderry,PA,USA,40.2382,-76.5119,0
Z17020,3rd Party-Duncannon-PA,Duncannon,PA,USA,40.4011,-77.034,0
Z17022,3rd Party-Elizabethtown-PA,Elizabethtown,PA,USA,40.1608,-76.6076,0
Z17036,3rd Party-Hummelstown-PA,Hummelstown,PA,USA,40.2704,-76.7048,0
Z17042,3rd Party-Lebanon-PA,Lebanon,PA,USA,40.3198,-76.4234,0
Z17043,3rd Party-Lemoyne-PA,Lemoyne,PA,USA,40.2472,-76.8981,0
Z17055,3rd Party-Mechanicsburg-PA,Mechanicsburg,PA,USA,40.2159,-76.9983,0
Z17057,3rd Party-Middletown-PA,Middletown,PA,USA,40.2013,-76.7356,0
Z17101,3rd Party-Harrisburg-PA,Harrisburg,PA,USA,40.2618,-76.8828,0
Z17104,3rd Party-Harrisburg-PA,Harrisburg,PA,USA,40.259,-76.8592,0
Z17105,3rd Party-Harrisburg-PA,Harrisburg,PA,USA,40.2785,-76.8752,0
Z17109,3rd Party-Harrisburg-PA,Harrisburg,PA,USA,40.2904,-76.8284,0
Z17110,3rd Party-Harrisburg-PA,Harrisburg,PA,USA,40.3007,-76.8853,0
Z17111,3rd Party-Harrisburg-PA,Harrisburg,PA,USA,40.2644,-76.803,0
Z17201,3rd Party-Chambersburg-PA,Chambersburg,PA,USA,39.9311,-77.6614,0
Z17225,3rd Party-Greencastle-PA,Greencastle,PA,USA,39.7921,-77.7492,0
Z17331,3rd Party-Hanover-PA,Hanover,PA,USA,39.7953,-76.9773,0
Z17353,3rd Party-Orrtanna-PA,Orrtanna,PA,USA,39.8767,-77.3794,0
Z17365,3rd Party-Wellsville-PA,Wellsville,PA,USA,40.0529,-76.9448,0
Z17402,3rd Party-York-PA,York,PA,USA,39.9769,-76.6778,0
Z17404,3rd Party-York-PA,York,PA,USA,39.9628,-76.7676,0
Z17405,3rd Party-York-PA,York,PA,USA,40.0086,-76.5972,0
Z17406,3rd Party-York-PA,York,PA,USA,40.0025,-76.5965,0
Z17517,3rd Party-Denver-PA,Denver,PA,USA,40.2344,-76.1265,0
Z17522,3rd Party-Ephrata-PA,Ephrata,PA,USA,40.175,-76.1762,0
Z17554,3rd Party-Mountville-PA,Mountville,PA,USA,40.0407,-76.4281,0
Z17557,3rd Party-New Holland-PA,New Holland,PA,USA,40.1023,-76.0803,0
Z17578,3rd Party-Stevens-PA,Stevens,PA,USA,40.2261,-76.1668,0
Z17601,3rd Party-Lancaster-PA,Lancaster,PA,USA,40.0722,-76.3155,0
Z17603,3rd Party-Lancaster-PA,Lancaster,PA,USA,40.0326,-76.3333,0
Z17801,3rd Party-Sunbury-PA,Sunbury,PA,USA,40.8561,-76.7712,0
Z17837,3rd Party-Lewisburg-PA,Lewisburg,PA,USA,40.9653,-76.9139,0
Z17847,3rd Party-Milton-PA,Milton,PA,USA,41.0108,-76.8365,0
Z17866,3rd Party-Coal Township-PA,Coal Township,PA,USA,40.7913,-76.5639,0
Z17901,3rd Party-Pottsville-PA,Pottsville,PA,USA,40.6851,-76.2139,0
Z17954,3rd Party-Minersville-PA,Minersville,PA,USA,40.6905,-76.2602,0
Z18015,3rd Party-Bethlehem-PA,Bethlehem,PA,USA,40.6013,-75.3754,0
Z18017,3rd Party-Bethlehem-PA,Bethlehem,PA,USA,40.6457,-75.3693,0
Z18018,3rd Party-Bethlehem-PA,Bethlehem,PA,USA,40.6254,-75.3883,0
Z18031,3rd Party-Breinigsville-PA,Breinigsville,PA,USA,40.552,-75.6492,0
Z18034,3rd Party-Center Valley-PA,Center Valley,PA,USA,40.5404,-75.415,0
Z18040,3rd Party-Easton-PA,Easton,PA,USA,40.7302,-75.2235,0
Z18049,3rd Party-Emmaus-PA,Emmaus,PA,USA,40.5336,-75.4982,0
Z18051,3rd Party-Fogelsville-PA,Fogelsville,PA,USA,40.5932,-75.6522,0
Z18055,3rd Party-Hellertown-PA,Hellertown,PA,USA,40.5856,-75.3261,0
Z18064,3rd Party-Nazareth-PA,Nazareth,PA,USA,40.7468,-75.3163,0
Z18069,3rd Party-Orefield-PA,Orefield,PA,USA,40.6246,-75.6073,0
Z18103,3rd Party-Allentown-PA,Allentown,PA,USA,40.5951,-75.4592,0
Z18104,3rd Party-Allentown-PA,Allentown,PA,USA,40.602,-75.521,0
Z18106,3rd Party-Allentown-PA,Allentown,PA,USA,40.5693,-75.5889,0
Z18109,3rd Party-Allentown-PA,Allentown,PA,USA,40.6934,-75.4712,0
Z18202,3rd Party-Hazleton-PA,Hazleton,PA,USA,40.9697,-75.9904,0
Z18224,3rd Party-Freeland-PA,Freeland,PA,USA,41.0156,-75.8979,0
Z18360,3rd Party-Stroudsburg-PA,Stroudsburg,PA,USA,40.9831,-75.2603,0
Z18424,3rd Party-Gouldsboro-PA,Gouldsboro,PA,USA,41.2513,-75.4912,0
Z18431,3rd Party-Honesdale-PA,Honesdale,PA,USA,41.6003,-75.251,0
Z18434,3rd Party-Jessup-PA,Jessup,PA,USA,41.4719,-75.566,0
Z18472,3rd Party-Waymart-PA,Waymart,PA,USA,41.5795,-75.3961,0
Z18504,3rd Party-Scranton-PA,Scranton,PA,USA,41.415,-75.6879,0
Z18507,3rd Party-Moosic-PA,Moosic,PA,USA,41.3584,-75.7123,0
Z18517,3rd Party-Taylor-PA,Taylor,PA,USA,41.3913,-75.7153,0
Z18603,3rd Party-Berwick-PA,Berwick,PA,USA,41.0614,-76.2493,0
Z18640,3rd Party-Pittston-PA,Pittston,PA,USA,41.3172,-75.7794,0
Z18641,3rd Party-Pittston-PA,Pittston,PA,USA,41.333,-75.7419,0
Z18702,3rd Party-Wilkes Barre-PA,Wilkes Barre,PA,USA,41.2363,-75.8725,0
Z18703,3rd Party-Wilkes Barre-PA,Wilkes Barre,PA,USA,41.2421,-75.8857,0
Z18706,3rd Party-Wilkes Barre-PA,Wilkes Barre,PA,USA,41.2099,-75.9178,0
Z18853,3rd Party-Wyalusing-PA,Wyalusing,PA,USA,41.7199,-76.2662,0
Z18901,3rd Party-Doylestown-PA,Doylestown,PA,USA,40.3175,-75.1285,0
Z18912,3rd Party-Buckingham-PA,Buckingham,PA,USA,40.3099,-75.0742,0
Z18914,3rd Party-Chalfont-PA,Chalfont,PA,USA,40.2824,-75.2066,0
Z18924,3rd Party-Franconia-PA,Franconia,PA,USA,40.3081,-75.3586,0
Z18942,3rd Party-Ottsville-PA,Ottsville,PA,USA,40.4662,-75.1618,0
Z18951,3rd Party-Quakertown-PA,Quakertown,PA,USA,40.4452,-75.3484,0
Z18974,3rd Party-Warminster-PA,Warminster,PA,USA,40.2112,-75.0887,0
Z19006,3rd Party-Huntingdon Valley-PA,Huntingdon Valley,PA,USA,40.1295,-75.0611,0
Z19025,3rd Party-Dresher-PA,Dresher,PA,USA,40.1492,-75.1605,0
Z19055,3rd Party-Levittown-PA,Levittown,PA,USA,40.149,-74.8362,0
Z19064,3rd Party-Springfield-PA,Springfield,PA,USA,39.9295,-75.3356,0
Z19072,3rd Party-Narberth-PA,Narberth,PA,USA,40.0145,-75.258,0
Z19075,3rd Party-Oreland-PA,Oreland,PA,USA,40.1146,-75.1863,0
Z19081,3rd Party-Swarthmore-PA,Swarthmore,PA,USA,39.8976,-75.3466,0
Z19090,3rd Party-Willow Grove-PA,Willow Grove,PA,USA,40.1459,-75.1216,0
Z19107,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,39.9521,-75.1585,0
Z19113,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,39.8742,-75.2635,0
Z19114,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,40.0643,-75.0015,0
Z19116,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,40.1174,-75.0154,0
Z19122,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,39.9777,-75.1434,0
Z19123,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,39.964,-75.1476,0
Z19125,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,39.9782,-75.1256,0
Z19128,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,40.0389,-75.221,0
Z19129,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,40.0116,-75.1839,0
Z19130,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,39.9683,-75.1722,0
Z19131,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,39.9811,-75.2249,0
Z19134,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,39.9917,-75.1112,0
Z19135,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,40.0236,-75.0497,0
Z19137,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,40.0003,-75.074,0
Z19140,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,40.0122,-75.145,0
Z19145,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,39.9223,-75.1826,0
Z19148,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,39.9198,-75.158,0
Z19153,3rd Party-Philadelphia-PA,Philadelphia,PA,USA,39.899,-75.2322,0
Z19317,3rd Party-Chadds Ford-PA,Chadds Ford,PA,USA,39.8518,-75.5961,0
Z19403,3rd Party-Norristown-PA,Norristown,PA,USA,40.1461,-75.3838,0
Z19406,3rd Party-King Of Prussia-PA,King Of Prussia,PA,USA,40.0929,-75.3753,0
Z19438,3rd Party-Harleysville-PA,Harleysville,PA,USA,40.2704,-75.3857,0
Z19440,3rd Party-Hatfield-PA,Hatfield,PA,USA,40.2783,-75.2948,0
Z19454,3rd Party-North Wales-PA,North Wales,PA,USA,40.2235,-75.2473,0
Z19462,3rd Party-Plymouth Meeting-PA,Plymouth Meeting,PA,USA,40.116,-75.2926,0
Z19510,3rd Party-Blandon-PA,Blandon,PA,USA,40.4448,-75.8803,0
Z19551,3rd Party-Robesonia-PA,Robesonia,PA,USA,40.357,-76.1374,0
Z19605,3rd Party-Reading-PA,Reading,PA,USA,40.3909,-75.9375,0
Z19610,3rd Party-Reading-PA,Reading,PA,USA,40.335,-75.971,0
Z19611,3rd Party-Reading-PA,Reading,PA,USA,40.3278,-75.9421,0
Z19612,3rd Party-Reading-PA,Reading,PA,USA,40.4389,-75.8853,0
Z19720,3rd Party-New Castle-DE,New Castle,DE,USA,39.6692,-75.59,0
Z19801,3rd Party-Wilmington-DE,Wilmington,DE,USA,39.7386,-75.5483,0
Z19933,3rd Party-Bridgeville-DE,Bridgeville,DE,USA,38.7364,-75.6081,0
Z19952,3rd Party-Harrington-DE,Harrington,DE,USA,38.9169,-75.6134,0
Z19968,3rd Party-Milton-DE,Milton,DE,USA,38.7726,-75.2867,0
Z20001,3rd Party-Washington-DC,Washington,DC,USA,38.9077,-77.0173,0
Z20037,3rd Party-Washington-DC,Washington,DC,USA,38.9004,-77.0513,0
Z20109,3rd Party-Manassas-VA,Manassas,VA,USA,38.7902,-77.5129,0
Z20110,3rd Party-Manassas-VA,Manassas,VA,USA,38.7523,-77.4769,0
Z20151,3rd Party-Chantilly-VA,Chantilly,VA,USA,38.8891,-77.4363,0
Z20166,3rd Party-Sterling-VA,Sterling,VA,USA,39.0043,-77.4344,0
Z20180,3rd Party-Lovettsville-VA,Lovettsville,VA,USA,39.2619,-77.6424,0
Z20502,3rd Party-Washington-DC,Washington,DC,USA,38.8987,-77.0362,0
Z20706,3rd Party-Lanham-MD,Lanham,MD,USA,38.9641,-76.8533,0
Z20723,3rd Party-Laurel-MD,Laurel,MD,USA,39.1341,-76.8579,0
Z20743,3rd Party-Capitol Heights-MD,Capitol Heights,MD,USA,38.8868,-76.9064,0
Z20763,3rd Party-Savage-MD,Savage,MD,USA,39.1373,-76.8233,0
Z20772,3rd Party-Upper Marlboro-MD,Upper Marlboro,MD,USA,38.7923,-76.781,0
Z20774,3rd Party-Upper Marlboro-MD,Upper Marlboro,MD,USA,38.8925,-76.8068,0
Z20785,3rd Party-Hyattsville-MD,Hyattsville,MD,USA,38.9201,-76.889,0
Z20794,3rd Party-Jessup-MD,Jessup,MD,USA,39.1448,-76.7877,0
Z20814,3rd Party-Bethesda-MD,Bethesda,MD,USA,38.9998,-77.1019,0
Z20852,3rd Party-Rockville-MD,Rockville,MD,USA,39.0509,-77.1226,0
Z20855,3rd Party-Derwood-MD,Derwood,MD,USA,39.1317,-77.1498,0
Z20878,3rd Party-Gaithersburg-MD,Gaithersburg,MD,USA,39.1175,-77.2355,0
Z21001,3rd Party-Aberdeen-MD,Aberdeen,MD,USA,39.5082,-76.1807,0
Z21012,3rd Party-Arnold-MD,Arnold,MD,USA,39.0494,-76.4989,0
Z21017,3rd Party-Belcamp-MD,Belcamp,MD,USA,39.476,-76.2436,0
Z21030,3rd Party-Cockeysville-MD,Cockeysville,MD,USA,39.4775,-76.6411,0
Z21031,3rd Party-Hunt Valley-MD,Hunt Valley,MD,USA,39.4879,-76.6594,0
Z21035,3rd Party-Davidsonville-MD,Davidsonville,MD,USA,38.9313,-76.6525,0
Z21044,3rd Party-Columbia-MD,Columbia,MD,USA,39.2154,-76.8782,0
Z21046,3rd Party-Columbia-MD,Columbia,MD,USA,39.175,-76.8532,0
Z21050,3rd Party-Forest Hill-MD,Forest Hill,MD,USA,39.5746,-76.3902,0
Z21075,3rd Party-Elkridge-MD,Elkridge,MD,USA,39.1971,-76.7518,0
Z21076,3rd Party-Hanover-MD,Hanover,MD,USA,39.1677,-76.7171,0
Z21144,3rd Party-Severn-MD,Severn,MD,USA,39.1302,-76.6914,0
