origin	destination	count
37.169-94.3116	32.7984-97.354	68
37.2126-93.3182	32.7984-97.354	35910
37.2563-76.7002	32.7984-97.354	14.3
37.2571-93.2902	32.7984-97.354	40320
37.2888-80.0782	32.7984-97.354	39750.1
37.4365-121.894	32.7984-97.354	38976
37.6309-91.5142	32.7984-97.354	13012.2
37.6356-122.104	32.7984-97.354	9
37.6445-120.98	32.7984-97.354	29374.8
37.6578-121.73	32.7984-97.354	3138
37.6589-121.871	32.7984-97.354	27306
37.7032-97.2317	32.7984-97.354	36211
37.7237-121.447	32.7984-97.354	38231.8
37.8064-122.289	32.7984-97.354	5556.6
37.9265-122.341	32.7984-97.354	32911.9
37.9555-121.191	32.7984-97.354	41680
38.0343-97.9238	32.7984-97.354	20745.4
38.0693-75.5481	32.7984-97.354	733.44
38.2589-85.5557	32.7984-97.354	5003.46
38.5692-121.545	32.7984-97.354	32855.4
38.6383-90.4271	32.7984-97.354	10.38
38.647-90.6316	32.7984-97.354	20.472
38.7027-90.3611	32.7984-97.354	33504.6
38.8189-91.17	32.7984-97.354	50461.4
38.8323-121.517	32.7984-97.354	993
38.8605-94.7758	32.7984-97.354	26320
38.9467-76.9356	32.7984-97.354	7978.95
39.0342-82.6368	32.7984-97.354	38910
39.0593-94.6245	32.7984-97.354	32.55
39.0771-95.6682	32.7984-97.354	2100
39.1264-95.733	32.7984-97.354	598
39.1302-76.6914	32.7984-97.354	3304
39.1448-76.7877	32.7984-97.354	1920
39.2289-84.4571	32.7984-97.354	19200
39.2617-94.6335	32.7984-97.354	38400
39.2783-84.3305	32.7984-97.354	20.982
39.2886-84.4738	32.7984-97.354	39861.8
39.3375-95.7553	32.7984-97.354	82.8
39.4821-86.0504	32.7984-97.354	30106.6
39.5086-104.78	32.7984-97.354	22227.3
39.5298-77.0972	32.7984-97.354	1890
39.5489-89.2969	32.7984-97.354	39100.8
39.5628-75.0096	32.7984-97.354	27872
39.6104-104.881	32.7984-97.354	3629
39.6267-75.8429	32.7984-97.354	23254.8
39.7388-104.408	32.7984-97.354	3780
39.7531-75.3269	32.7984-97.354	2144
39.7846-104.962	32.7984-97.354	2470.4
39.8165-105.011	32.7984-97.354	42076.5
39.8167-85.1778	32.7984-97.354	39654.6
39.8366-104.904	32.7984-97.354	5760
39.8852-104.883	32.7984-97.354	11340
39.9565-86.0087	32.7984-97.354	22627.5
39.9585-83.0823	32.7984-97.354	44200
39.9916-74.7975	32.7984-97.354	26426
40.0326-76.3333	32.7984-97.354	37854
40.1682-111.596	32.7984-97.354	369.05
40.175-76.1762	32.7984-97.354	7457.23
40.1755-87.6124	32.7984-97.354	39690
40.2344-76.1265	32.7984-97.354	5469.74
40.3007-76.8853	32.7984-97.354	44200
40.4366-80.0729	32.7984-97.354	10.236
40.4452-75.3484	32.7984-97.354	34822.4
40.5201-74.2771	32.7984-97.354	37384.2
40.5942-111.979	32.7984-97.354	950
40.7551-73.9934	32.7984-97.354	44.8
40.7903-111.94	32.7984-97.354	37204.1
40.7913-76.5639	32.7984-97.354	39648
40.8887-74.0488	32.7984-97.354	10.236
40.893-111.888	32.7984-97.354	27222.8
40.9471-74.0705	32.7984-97.354	31.8
40.9612-81.4252	32.7984-97.354	30.38
40.9921-89.1523	32.7984-97.354	62.25
41.0104-73.6733	32.7984-97.354	20.9
41.1295-88.8367	32.7984-97.354	32587.9
41.1386-85.0594	32.7984-97.354	26
41.2249-111.983	32.7984-97.354	2309
41.2817-92.6553	32.7984-97.354	2042
41.3147-81.4444	32.7984-97.354	5202
41.3349-95.9592	32.7984-97.354	40298.5
41.4499-85.2676	32.7984-97.354	24206
41.4729-81.5221	32.7984-97.354	13152
41.4729-87.6877	32.7984-97.354	5400
41.5357-112.304	32.7984-97.354	5512.5
41.6609-72.661	32.7984-97.354	26815.3
41.676-87.9826	32.7984-97.354	1540
41.6882-91.5868	32.7984-97.354	38766.8
41.7848-87.81	32.7984-97.354	5400
41.8377-87.9604	32.7984-97.354	29.365
41.8804-87.9781	32.7984-97.354	396
41.8947-70.62	32.7984-97.354	23.987
41.9085-72.6055	32.7984-97.354	42.64
41.9565-87.9512	32.7984-97.354	27409.9
41.9723-88.022	32.7984-97.354	59.614
41.9809-88.1445	32.7984-97.354	41888
42.0472-87.8906	32.7984-97.354	1558.56
42.1057-85.9942	32.7984-97.354	10486.3
42.348-71.0446	32.7984-97.354	325.8
42.3509-71.5475	32.7984-97.354	31.088
42.3704-71.2356	32.7984-97.354	209.6
42.4659-83.056	32.7984-97.354	30464
42.5118-83.4731	32.7984-97.354	23.105
42.5248-96.4995	32.7984-97.354	64.44
42.5322-83.5338	32.7984-97.354	36590.4
42.5593-71.6456	32.7984-97.354	3080
42.6003-88.7498	32.7984-97.354	45875.5
42.7431-93.2152	32.7984-97.354	16648.9
42.7684-78.8871	32.7984-97.354	1894.4
42.8369-78.7556	32.7984-97.354	36854.4
42.8682-85.6639	32.7984-97.354	18656
42.8733-85.8786	32.7984-97.354	15360
42.9161-78.8915	32.7984-97.354	49.29
43.0597-85.6738	32.7984-97.354	690.52
43.1512-88.1103	32.7984-97.354	30794.9
43.5935-116.199	32.7984-97.354	64.81
44.0426-88.7627	32.7984-97.354	192.415
44.4469-95.7728	32.7984-97.354	36259.3
44.9216-93.4086	32.7984-97.354	19.571
45.0467-93.4289	32.7984-97.354	30751.1
45.0813-93.0115	32.7984-97.354	44.81
45.1976-93.571	32.7984-97.354	41696.7
45.4063-122.784	32.7984-97.354	17.25
45.4168-122.529	32.7984-97.354	36415.3
45.5395-122.505	32.7984-97.354	2400
45.7028-95.2143	32.7984-97.354	5304.35
45.7375-108.488	32.7984-97.354	37523.3
46.8396-100.772	32.7984-97.354	19170.2
46.9707-119.067	32.7984-97.354	39760
47.2422-122.359	32.7984-97.354	21947.2
47.2507-122.412	32.7984-97.354	54010.2
47.4323-121.803	32.7984-97.354	27.76
47.8992-97.059	32.7984-97.354	19493.4
47.9435-122.218	32.7984-97.354	6930
18.1294-66.2654	32.8036-96.5696	35794.7
18.4125-66.1603	32.8036-96.5696	80.7
18.4511-66.078	32.8036-96.5696	11.8
20.884-156.466	32.8036-96.5696	21.43
21.3307-157.859	32.8036-96.5696	9939.88
25.596-80.4023	32.8036-96.5696	21.43
25.7029-80.2964	32.8036-96.5696	42.86
25.778-80.2972	32.8036-96.5696	48.74
25.7843-80.1413	32.8036-96.5696	2196
25.8-80.3177	32.8036-96.5696	4989.6
25.8247-80.3048	32.8036-96.5696	14397.5
25.8377-80.3695	32.8036-96.5696	64.29
25.8857-80.2326	32.8036-96.5696	3471.16
25.9587-80.1794	32.8036-96.5696	5136.28
26.017-80.1492	32.8036-96.5696	21.973
26.1057-98.2464	32.8036-96.5696	4530.56
26.1106-80.2747	32.8036-96.5696	21.43
26.1626-97.9851	32.8036-96.5696	41.93
26.1822-80.1334	32.8036-96.5696	22.34
26.1855-80.1722	32.8036-96.5696	11.8
26.1956-97.7532	32.8036-96.5696	33.51
26.2013-98.1862	32.8036-96.5696	76.578
26.2131-98.2358	32.8036-96.5696	11.18
26.2344-98.342	32.8036-96.5696	36.85
26.2726-80.2559	32.8036-96.5696	22.225
26.3054-80.1829	32.8036-96.5696	42.86
26.3098-80.1455	32.8036-96.5696	21.96
26.41-80.0884	32.8036-96.5696	712.8
26.5799-82.0023	32.8036-96.5696	21.43
26.6092-80.1287	32.8036-96.5696	34.29
26.751-80.073	32.8036-96.5696	1902.94
26.7821-80.0653	32.8036-96.5696	5408.9
27.4484-82.5232	32.8036-96.5696	62
27.5148-99.4999	32.8036-96.5696	5329.85
27.5493-82.5598	32.8036-96.5696	171.44
27.6334-97.2679	32.8036-96.5696	22.34
27.7093-97.3522	32.8036-96.5696	21.43
27.738-98.093	32.8036-96.5696	89.44
27.7454-82.6657	32.8036-96.5696	11.17
27.771-82.6393	32.8036-96.5696	12043.2
27.8743-82.6451	32.8036-96.5696	22.46
27.9461-82.3753	32.8036-96.5696	14283.3
27.9638-82.4319	32.8036-96.5696	16.64
27.9871-82.2136	32.8036-96.5696	5144.41
27.9935-82.4091	32.8036-96.5696	41.93
28.0138-82.1169	32.8036-96.5696	5152.5
28.017-82.1286	32.8036-96.5696	3359.6
28.0391-82.3937	32.8036-96.5696	66.72
28.4012-81.5249	32.8036-96.5696	59.004
28.4109-81.359	32.8036-96.5696	4480.58
28.4635-81.3881	32.8036-96.5696	10192
28.4635-81.4751	32.8036-96.5696	41.93
28.576-81.4437	32.8036-96.5696	2728.7
28.5777-81.3931	32.8036-96.5696	10.98
28.6564-81.2103	32.8036-96.5696	15.2
28.6662-81.368	32.8036-96.5696	75.73
28.7037-81.3538	32.8036-96.5696	10
28.7581-81.3399	32.8036-96.5696	15.2
28.7692-81.2763	32.8036-96.5696	30.4
28.8064-96.9936	32.8036-96.5696	6015.35
28.9255-97.1006	32.8036-96.5696	5283.18
29.0601-82.352	32.8036-96.5696	1801.8
29.0803-81.046	32.8036-96.5696	1425.6
29.2129-82.1538	32.8036-96.5696	9295.56
29.2529-99.8165	32.8036-96.5696	21.43
29.3524-98.4322	32.8036-96.5696	0
29.3582-98.3198	32.8036-96.5696	0
29.3633-98.4905	32.8036-96.5696	12.2
29.3979-98.4667	32.8036-96.5696	1124.8
29.4054-98.6383	32.8036-96.5696	10.92
29.4259-98.4893	32.8036-96.5696	475.662
29.4484-98.3991	32.8036-96.5696	1678.96
29.4574-98.4554	32.8036-96.5696	20.8
29.4661-98.67	32.8036-96.5696	3187.98
29.4668-98.5252	32.8036-96.5696	92.628
29.4799-98.6151	32.8036-96.5696	8.01
29.4862-98.4568	32.8036-96.5696	18153.4
29.4943-98.4043	32.8036-96.5696	16815.8
29.5102-98.6678	32.8036-96.5696	13534.5
29.5104-97.4535	32.8036-96.5696	244.09
29.5106-98.522	32.8036-96.5696	2871.18
29.5233-98.745	32.8036-96.5696	12.2
29.5437-95.3404	32.8036-96.5696	63.36
29.5439-98.4175	32.8036-96.5696	12331.2
29.5774-98.2787	32.8036-96.5696	401.19
29.5813-98.4089	32.8036-96.5696	79.62
29.5898-98.5252	32.8036-96.5696	24
29.5967-95.4598	32.8036-96.5696	3190.56
29.6011-95.5177	32.8036-96.5696	7736.86
29.6466-98.6099	32.8036-96.5696	21.43
29.6498-98.5041	32.8036-96.5696	22.86
29.6531-82.3469	32.8036-96.5696	11.17
29.6668-95.0449	32.8036-96.5696	25605
29.6839-95.3977	32.8036-96.5696	35.06
29.695-95.158	32.8036-96.5696	3645
29.6959-95.3573	32.8036-96.5696	8312.2
29.6973-97.2908	32.8036-96.5696	5450
29.7139-82.2959	32.8036-96.5696	8971.2
29.7416-95.56	32.8036-96.5696	42172.3
29.7424-95.3073	32.8036-96.5696	1632.5
29.7473-95.4693	32.8036-96.5696	87.828
29.7488-94.9439	32.8036-96.5696	22.34
29.7492-98.1765	32.8036-96.5696	20986.3
29.7509-95.6125	32.8036-96.5696	22.72
29.7523-91.4397	32.8036-96.5696	2289.6
29.7525-95.3992	32.8036-96.5696	101.027
29.7588-95.7475	32.8036-96.5696	22.43
29.7608-95.2604	32.8036-96.5696	11750
29.7608-95.811	32.8036-96.5696	56.62
29.7726-95.4032	32.8036-96.5696	970.2
29.8019-82.4887	32.8036-96.5696	22454.3
29.8103-95.8201	32.8036-96.5696	18295.7
29.8169-95.5231	32.8036-96.5696	16135
29.8236-82.6041	32.8036-96.5696	22.398
29.8252-95.378	32.8036-96.5696	2642.5
29.8273-95.2863	32.8036-96.5696	26475
29.8333-95.4764	32.8036-96.5696	3217.72
29.834-95.4342	32.8036-96.5696	5205.06
29.8517-98.7293	32.8036-96.5696	12.2
29.8587-95.5724	32.8036-96.5696	7803.64
29.8967-95.6484	32.8036-96.5696	1473.44
29.9001-90.3866	32.8036-96.5696	21.43
29.9022-89.8973	32.8036-96.5696	5634.9
29.9072-90.3514	32.8036-96.5696	6360
29.9153-90.1774	32.8036-96.5696	1473.43
29.9178-95.4414	32.8036-96.5696	23569.6
29.921-95.4956	32.8036-96.5696	6003.36
29.9236-95.5592	32.8036-96.5696	32020
29.9449-95.3415	32.8036-96.5696	1785.28
29.9516-95.2679	32.8036-96.5696	14105.4
29.9517-90.1041	32.8036-96.5696	2838.86
29.9524-95.4507	32.8036-96.5696	1392.1
29.9526-90.2054	32.8036-96.5696	22369.1
29.9594-95.4969	32.8036-96.5696	552.5
29.9729-81.7219	32.8036-96.5696	5405.44
29.9911-90.2469	32.8036-96.5696	28.35
30.0057-95.2849	32.8036-96.5696	14284.8
30.0096-94.114	32.8036-96.5696	38187
30.0559-99.4221	32.8036-96.5696	13.5
30.077-97.8178	32.8036-96.5696	10225.9
30.0969-98.4341	32.8036-96.5696	11.17
30.1708-95.1783	32.8036-96.5696	3454.71
30.172-97.8226	32.8036-96.5696	21.43
30.1787-95.5021	32.8036-96.5696	21.63
30.1821-90.8571	32.8036-96.5696	19046.4
30.1837-96.4026	32.8036-96.5696	42.86
30.1899-81.3821	32.8036-96.5696	11.8
30.2119-92.0591	32.8036-96.5696	5406
30.2138-92.3792	32.8036-96.5696	5239.1
30.2161-82.6396	32.8036-96.5696	862.235
30.2265-81.9836	32.8036-96.5696	2718.8
30.2463-97.7609	32.8036-96.5696	10176
30.2508-97.8447	32.8036-96.5696	10.89
30.2652-97.7188	32.8036-96.5696	1449.96
30.2677-82.1246	32.8036-96.5696	3864.64
30.2729-97.6867	32.8036-96.5696	4131.42
30.2786-92.0276	32.8036-96.5696	2266.56
30.2845-81.4704	32.8036-96.5696	85.72
30.2944-81.6374	32.8036-96.5696	10.89
30.3065-97.6865	32.8036-96.5696	63.46
30.3074-81.7204	32.8036-96.5696	25799
30.336-81.7251	32.8036-96.5696	10287.8
30.3443-97.7638	32.8036-96.5696	11.23
30.3486-81.4996	32.8036-96.5696	55.53
30.351-81.6466	32.8036-96.5696	2246
30.3546-81.6911	32.8036-96.5696	1371.66
30.3612-86.1876	32.8036-96.5696	22.36
30.3616-91.0904	32.8036-96.5696	3576.46
30.3876-90.9992	32.8036-96.5696	43.95
30.3918-86.4338	32.8036-96.5696	43.06
30.4015-89.7692	32.8036-96.5696	6163.2
30.4258-91.0381	32.8036-96.5696	10017
30.4276-90.4173	32.8036-96.5696	1812.6
30.4391-97.835	32.8036-96.5696	55.47
30.445-91.1381	32.8036-96.5696	5420
30.448-87.2073	32.8036-96.5696	8565.12
30.4538-97.9751	32.8036-96.5696	11.4
30.4708-90.1049	32.8036-96.5696	21.43
30.4848-90.4762	32.8036-96.5696	9778.5
30.4879-87.1894	32.8036-96.5696	22.36
30.5013-97.8309	32.8036-96.5696	42.86
30.5051-90.4225	32.8036-96.5696	3436.32
30.5179-90.4725	32.8036-96.5696	6255
30.5208-90.3064	32.8036-96.5696	7729.28
30.547-97.8701	32.8036-96.5696	97.02
30.5719-96.2988	32.8036-96.5696	43.77
30.6146-96.3264	32.8036-96.5696	63.36
30.6415-81.4609	32.8036-96.5696	64.39
30.6553-96.3406	32.8036-96.5696	8020
30.8666-83.3008	32.8036-96.5696	22614.7
31.027-97.7672	32.8036-96.5696	335.44
31.0435-85.8794	32.8036-96.5696	22.36
31.054-97.3203	32.8036-96.5696	2829.76
31.0664-98.1919	32.8036-96.5696	543.755
31.0995-97.3577	32.8036-96.5696	15320.8
31.1765-81.3802	32.8036-96.5696	10.92
31.1908-98.7413	32.8036-96.5696	43.06
31.2855-89.2799	32.8036-96.5696	7203.84
31.3254-89.3793	32.8036-96.5696	22.86
31.3306-94.6867	32.8036-96.5696	42.58
31.3399-94.7629	32.8036-96.5696	1746.26
31.4471-85.6291	32.8036-96.5696	21.53
31.4597-83.5108	32.8036-96.5696	6384
31.4689-100.439	32.8036-96.5696	5991.86
31.522-82.8415	32.8036-96.5696	14980.3
31.5685-102.897	32.8036-96.5696	107.65
31.5743-90.4503	32.8036-96.5696	3458.7
31.6098-97.0882	32.8036-96.5696	42.3
31.6784-85.8242	32.8036-96.5696	7050.32
31.7513-93.0902	32.8036-96.5696	7200
31.7637-96.1081	32.8036-96.5696	3595.2
31.7664-106.298	32.8036-96.5696	41.93
31.8093-106.431	32.8036-96.5696	14684.1
31.8481-106.545	32.8036-96.5696	39858
31.9064-81.3108	32.8036-96.5696	24.03
31.9956-102.081	32.8036-96.5696	1128
32.0311-93.6859	32.8036-96.5696	7841.52
32.1372-95.1011	32.8036-96.5696	67.2
32.1621-81.9098	32.8036-96.5696	41253.2
32.2165-101.453	32.8036-96.5696	11985
32.223-107.713	32.8036-96.5696	5040
32.2377-89.9351	32.8036-96.5696	126.72
32.2406-110.948	32.8036-96.5696	12381.6
32.2428-98.2106	32.8036-96.5696	44.828
32.2644-95.3135	32.8036-96.5696	2307.8
32.2807-90.1071	32.8036-96.5696	136.29
32.3002-106.761	32.8036-96.5696	7796.25
32.3023-86.305	32.8036-96.5696	2751.55
32.3252-95.2947	32.8036-96.5696	4477.73
32.3255-90.2571	32.8036-96.5696	8506.34
32.3431-97.4008	32.8036-96.5696	3919.2
32.3509-97.4103	32.8036-96.5696	7821.27
32.3532-86.3604	32.8036-96.5696	0
32.3658-90.1718	32.8036-96.5696	22.36
32.3694-94.6161	32.8036-96.5696	7255.98
32.3828-94.5795	32.8036-96.5696	42.96
32.3962-94.7006	32.8036-96.5696	24044.4
32.4077-99.7211	32.8036-96.5696	8553.6
32.4083-104.291	32.8036-96.5696	5544
32.4112-95.2899	32.8036-96.5696	13381.2
32.4207-93.8877	32.8036-96.5696	1675.5
32.4231-81.8068	32.8036-96.5696	9840
32.4261-93.7454	32.8036-96.5696	25402.1
32.4397-82.2228	32.8036-96.5696	26.895
32.4566-95.3316	32.8036-96.5696	19.86
32.4841-96.9867	32.8036-96.5696	11529
32.4881-86.5296	32.8036-96.5696	108.89
32.4908-93.7676	32.8036-96.5696	5630.82
32.4941-114.779	32.8036-96.5696	42430
32.5005-99.698	32.8036-96.5696	5125
32.5052-94.7317	32.8036-96.5696	9944
32.5194-92.1076	32.8036-96.5696	829.632
32.5248-92.647	32.8036-96.5696	5494.56
32.5318-94.9436	32.8036-96.5696	2722.35
32.5471-92.0438	32.8036-96.5696	5799
32.5523-93.7084	32.8036-96.5696	33.58
32.5662-84.8412	32.8036-96.5696	3146.68
32.577-97.1348	32.8036-96.5696	11766
32.5988-96.6831	32.8036-96.5696	1473.44
32.6076-93.7526	32.8036-96.5696	2152.38
32.6303-97.271	32.8036-96.5696	18403.7
32.631-93.2875	32.8036-96.5696	7765.58
32.6323-97.0963	32.8036-96.5696	1113.9
32.6499-97.3336	32.8036-96.5696	2553.6
32.6539-97.0872	32.8036-96.5696	2947
32.6605-85.3992	32.8036-96.5696	1006.47
32.6709-117.093	32.8036-96.5696	10870
32.6803-97.3358	32.8036-96.5696	2835
32.6835-115.483	32.8036-96.5696	42020
32.6855-96.9175	32.8036-96.5696	9632.22
32.6947-97.0875	32.8036-96.5696	34719.4
32.6955-105.613	32.8036-96.5696	6483.75
32.6971-93.6991	32.8036-96.5696	8829.96
32.703-97.7481	32.8036-96.5696	14144
32.7078-103.166	32.8036-96.5696	5082
32.7224-96.6758	32.8036-96.5696	1572.8
32.729-97.0043	32.8036-96.5696	15900
32.7303-97.32	32.8036-96.5696	31990.8
32.7306-83.6793	32.8036-96.5696	5152.5
32.7385-97.3842	32.8036-96.5696	209.65
32.744-97.2196	32.8036-96.5696	1164.02
32.7477-96.2892	32.8036-96.5696	17332.1
32.7537-97.0871	32.8036-96.5696	1335.6
32.7539-97.3299	32.8036-96.5696	816.25
32.7599-97.0122	32.8036-96.5696	12154.5
32.761-96.7703	32.8036-96.5696	10749.6
32.7665-117.201	32.8036-96.5696	21.53
32.7673-96.7776	32.8036-96.5696	17.631
32.77-96.69	32.8036-96.5696	3600.75
32.7785-97.301	32.8036-96.5696	3835.38
32.7799-96.805	32.8036-96.5696	34.85
32.7824-96.8695	32.8036-96.5696	6120
32.8053-97.2226	32.8036-96.5696	8797.8
32.8054-97.2704	32.8036-96.5696	17137
32.8135-79.859	32.8036-96.5696	22.34
32.815-91.9068	32.8036-96.5696	7284.4
32.818-96.8793	32.8036-96.5696	1313.91
32.8184-96.6336	32.8036-96.5696	11.23
32.8252-96.6796	32.8036-96.5696	1241.55
32.8312-97.1459	32.8036-96.5696	3517.5
32.8345-86.6435	32.8036-96.5696	15643
32.8466-96.9673	32.8036-96.5696	21.9
32.8671-96.4413	32.8036-96.5696	43.99
32.8739-96.7092	32.8036-96.5696	42.6
32.8815-96.646	32.8036-96.5696	2971.61
32.8851-97.1492	32.8036-96.5696	134.34
32.8954-96.8598	32.8036-96.5696	3162.59
32.9156-96.674	32.8036-96.5696	15698.6
32.9169-96.9735	32.8036-96.5696	22.36
32.9206-96.6264	32.8036-96.5696	18181.5
32.9226-96.8362	32.8036-96.5696	2095.14
32.927-97.2506	32.8036-96.5696	12908.7
32.9319-97.085	32.8036-96.5696	89.33
32.9388-96.7854	32.8036-96.5696	110.04
32.949-96.7092	32.8036-96.5696	1081.6
32.9604-96.8916	32.8036-96.5696	2740
32.9673-96.9866	32.8036-96.5696	13320
32.9736-117.037	32.8036-96.5696	17467.4
32.9771-94.9681	32.8036-96.5696	3329.5
32.9981-96.7909	32.8036-96.5696	10.89
33.0002-97.2187	32.8036-96.5696	2921.58
33.0054-96.8977	32.8036-96.5696	22.34
33.012-96.5361	32.8036-96.5696	5355
33.0224-117.107	32.8036-96.5696	10.92
33.0248-97.1021	32.8036-96.5696	22.86
33.0332-97.0596	32.8036-96.5696	22.46
33.0547-96.7351	32.8036-96.5696	86.36
33.0771-96.7986	32.8036-96.5696	41.08
33.0814-96.8896	32.8036-96.5696	26926.2
33.1053-97.1629	32.8036-96.5696	55.47
33.1066-96.694	32.8036-96.5696	9363
33.1076-86.75	32.8036-96.5696	21.93
33.1427-117.03	32.8036-96.5696	1220
33.1438-95.601	32.8036-96.5696	56
33.1438-96.8394	32.8036-96.5696	131.833
33.1581-117.326	32.8036-96.5696	38220
33.1667-94.9814	32.8036-96.5696	10354.8
33.1815-117.111	32.8036-96.5696	5080.74
33.1954-117.282	32.8036-96.5696	2730
33.2122-96.6752	32.8036-96.5696	21.53
33.2251-96.6386	32.8036-96.5696	3123.9
33.2266-97.1306	32.8036-96.5696	0
33.2368-97.1694	32.8036-96.5696	2070.35
33.2372-111.8	32.8036-96.5696	12121.2
33.2765-112.187	32.8036-96.5696	45.39
33.3122-111.932	32.8036-96.5696	1039.04
33.3175-86.7873	32.8036-96.5696	89.34
33.3197-111.761	32.8036-96.5696	6365
33.3383-111.93	32.8036-96.5696	20112.9
33.3528-112.168	32.8036-96.5696	22.456
33.3634-104.525	32.8036-96.5696	882
33.366-111.932	32.8036-96.5696	252.56
33.3912-111.841	32.8036-96.5696	598.02
33.3933-112.029	32.8036-96.5696	0
33.3941-111.929	32.8036-96.5696	1805.2
33.4147-94.0898	32.8036-96.5696	18088.5
33.4264-112.283	32.8036-96.5696	2214.75
33.4354-112.2	32.8036-96.5696	930.75
33.4377-86.7459	32.8036-96.5696	133.89
33.45-112.09	32.8036-96.5696	2096.5
33.4514-90.6582	32.8036-96.5696	8400
33.4563-112.124	32.8036-96.5696	7417.3
33.4664-112.001	32.8036-96.5696	89.2
33.4759-82.0697	32.8036-96.5696	42.86
33.4793-86.8588	32.8036-96.5696	11.23
33.4913-111.835	32.8036-96.5696	85.72
33.4945-86.8811	32.8036-96.5696	999.08
33.4966-101.869	32.8036-96.5696	12022.3
33.4981-111.986	32.8036-96.5696	32.2
33.5133-101.932	32.8036-96.5696	390.485
33.5214-111.909	32.8036-96.5696	17.233
33.528-80.5813	32.8036-96.5696	2685.55
33.5446-111.956	32.8036-96.5696	42.86
33.5461-86.6696	32.8036-96.5696	6098.82
33.5498-101.826	32.8036-96.5696	5439.52
33.5511-82.1395	32.8036-96.5696	21.43
33.5657-84.5932	32.8036-96.5696	12295.8
33.5666-111.893	32.8036-96.5696	6449.76
33.5704-101.862	32.8036-96.5696	67.45
33.5789-101.832	32.8036-96.5696	2064.59
33.585-112.008	32.8036-96.5696	22.34
33.5878-84.3301	32.8036-96.5696	2153
33.606-111.887	32.8036-96.5696	12.07
33.6113-117.667	32.8036-96.5696	10.9
33.6154-84.4903	32.8036-96.5696	3805.88
33.6175-111.954	32.8036-96.5696	188.66
33.6392-117.585	32.8036-96.5696	78.81
33.647-84.4538	32.8036-96.5696	22.36
33.6507-83.7078	32.8036-96.5696	21.43
33.6763-84.4498	32.8036-96.5696	16645
33.6956-117.806	32.8036-96.5696	10500
33.6967-84.0173	32.8036-96.5696	7549.5
33.6987-112.114	32.8036-96.5696	30601.6
33.7008-112.245	32.8036-96.5696	17355.1
33.72-118.046	32.8036-96.5696	22.83
33.7295-84.3409	32.8036-96.5696	3180
33.7367-117.022	32.8036-96.5696	10826
33.7761-84.6448	32.8036-96.5696	5428.8
33.7835-118.152	32.8036-96.5696	21.43
33.786-83.699	32.8036-96.5696	5796.96
33.7892-111.963	32.8036-96.5696	56.07
33.794-118.072	32.8036-96.5696	17.233
33.8018-118.186	32.8036-96.5696	30801.4
33.807-117.926	32.8036-96.5696	77.012
33.8238-118.267	32.8036-96.5696	4295.7
33.841-118.01	32.8036-96.5696	42172.3
33.8448-117.954	32.8036-96.5696	4010.2
33.8574-118.256	32.8036-96.5696	5587.51
33.8591-84.5374	32.8036-96.5696	11.23
33.8751-84.4661	32.8036-96.5696	193.44
33.879-117.893	32.8036-96.5696	42.14
33.879-84.372	32.8036-96.5696	22.09
33.8808-117.541	32.8036-96.5696	767
33.8832-117.739	32.8036-96.5696	10.92
33.8911-117.273	32.8036-96.5696	29182.4
33.8933-118.204	32.8036-96.5696	1514
33.9021-118.01	32.8036-96.5696	0
33.9146-118.351	32.8036-96.5696	4087.72
33.9164-80.3574	32.8036-96.5696	7896.9
33.922-96.1918	32.8036-96.5696	5072.96
33.9235-117.896	32.8036-96.5696	2824.5
33.9279-79.7643	32.8036-96.5696	6485.7
33.933-84.4763	32.8036-96.5696	44.55
33.9336-118.068	32.8036-96.5696	44.55
33.9345-84.2721	32.8036-96.5696	8.01
33.9484-83.3749	32.8036-96.5696	16581.1
33.979-117.336	32.8036-96.5696	9058.35
33.9817-83.883	32.8036-96.5696	11.23
33.9875-85.0551	32.8036-96.5696	211.37
33.9914-81.2505	32.8036-96.5696	3500.01
33.9925-83.7106	32.8036-96.5696	36.85
33.9988-117.447	32.8036-96.5696	1243.58
34.0002-118.226	32.8036-96.5696	4811.69
34.0006-117.969	32.8036-96.5696	2032.94
34.0012-84.0149	32.8036-96.5696	42172.3
34.006-80.9708	32.8036-96.5696	44.29
34.0065-78.1904	32.8036-96.5696	9924.5
34.0142-118.114	32.8036-96.5696	27525.5
34.016-117.687	32.8036-96.5696	165.6
34.0184-117.854	32.8036-96.5696	5389.64
34.023-118.202	32.8036-96.5696	5478.13
34.0237-118.156	32.8036-96.5696	10968.4
34.0361-117.609	32.8036-96.5696	676.5
