origin,destination,count
29.3334-98.5393,40.4218-104.692,9.267369921875
39.5938-75.956,32.8036-96.5696,9.261332574462891
36.2337-115.069,32.8036-96.5696,9.254142035675049
39.0805-84.6875,41.8857-88.3196,9.24945
41.7848-72.6738,40.5693-75.5889,9.247334423828125
47.1963-122.316,39.9266-83.8128,9.240405001831055
35.3904-78.5315,41.8857-88.3196,9.2402849609375
39.9395-83.2891,32.8036-96.5696,9.2333055809021
30.2265-81.9836,39.9266-83.8128,9.22774709777832
39.0159-96.8365,41.6376-93.6164,9.2251
35.4905-119.265,32.7984-97.354,9.2233
32.8954-96.8598,41.8857-88.3196,9.22009649658203
39.1677-76.7171,41.8857-88.3196,9.218230505371093
39.0515-94.4966,32.8036-96.5696,9.208039843749999
34.0275-84.5147,33.455-84.1721,9.200612036132812
38.2314-122.054,32.8036-96.5696,9.194628744506836
39.7846-104.962,40.4218-104.692,9.191149920654297
33.4309-112.385,41.8857-88.3196,9.189537854003905
40.7258-74.1521,40.4218-104.692,9.1607400390625
47.2422-122.359,42.0193-95.3538,9.15838994140625
27.2406-82.4784,33.455-84.1721,9.155661004638672
40.2904-76.8284,41.8857-88.3196,9.1387
38.1709-86.9989,39.9266-83.8128,9.118167729187011
31.0932-97.3109,37.8128-121.214,9.114614074707031
38.8787-84.6256,41.8857-88.3196,9.10377905883789
37.7533-87.1742,40.5693-75.5889,9.092929873085021
32.7824-96.8695,40.9169-98.3875,9.090030078125
38.1252-78.197,32.8036-96.5696,9.080009088134766
40.9228-98.3309,40.5693-75.5889,9.062163989257812
39.5442-119.7,39.9266-83.8128,9.049411911773682
40.1755-87.6124,39.0766-94.7902,9.0236625
29.8333-95.4764,32.7984-97.354,9.020210083007813
30.336-81.7251,41.8857-88.3196,9.012828152275086
40.8713-74.3433,40.5693-75.5889,9.009609545898437
32.927-97.2506,34.0018-117.528,9.008425531005859
40.9122-74.1686,40.5693-75.5889,9.00673408203125
33.786-83.699,40.974-91.572,8.998080084228516
39.3304-84.5528,40.5693-75.5889,8.993716040039063
43.6821-70.3582,40.5693-75.5889,8.9867955078125
42.6992-87.9169,32.2304-90.1621,8.977
33.9875-85.0551,33.455-84.1721,8.959931018066406
40.048-86.4659,40.5693-75.5889,8.95662695608139
37.3802-120.726,32.2304-90.1621,8.9425150390625
40.552-75.6492,33.455-84.1721,8.928305004882812
36.3391-89.3323,32.8036-96.5696,8.92475498046875
35.4414-84.6416,34.0433-86.089,8.9244
32.7673-96.7776,41.6376-93.6164,8.91832509765625
33.8751-84.4661,35.8406-80.8799,8.8709
35.1005-101.806,32.7984-97.354,8.867330010986327
41.3349-95.9592,32.8036-96.5696,8.858967333984374
47.1963-122.316,41.8857-88.3196,8.8573
34.2366-83.8912,41.8857-88.3196,8.838649536132813
36.1474-86.3106,41.8857-88.3196,8.838362246894837
40.3518-80.1153,41.8857-88.3196,8.81983004989624
29.4943-98.4043,40.5693-75.5889,8.817976527404785
38.9839-84.644,35.8406-80.8799,8.798405879974364
42.5136-92.3242,39.0766-94.7902,8.793949025392532
40.6851-76.2139,40.974-91.572,8.789752530670166
46.5503-120.621,39.0766-94.7902,8.776982950592041
42.9642-85.6589,41.8857-88.3196,8.776534533691406
35.4095-80.8636,35.8406-80.8799,8.7508
30.3929-81.6793,33.455-84.1721,8.7451150390625
40.4452-75.3484,32.7984-97.354,8.7422673828125
40.2909-78.4865,40.5693-75.5889,8.74126169269681
33.1438-95.601,32.8036-96.5696,8.737483020210266
37.7543-77.4746,41.8857-88.3196,8.725487039089202
32.7369-96.8825,40.5693-75.5889,8.714355991840362
30.5208-90.3064,41.8857-88.3196,8.70195
40.7453-73.9391,33.455-84.1721,8.68595
39.4999-119.775,34.0018-117.528,8.684134047889708
34.0012-84.0149,32.8036-96.5696,8.680620656204223
32.7477-96.2892,40.974-91.572,8.668119955444336
30.4015-89.7692,32.8036-96.5696,8.637461032867431
32.9736-117.037,37.8128-121.214,8.623004833984375
41.8094-88.3293,41.8452-88.31,8.612739990234374
43.0383-70.8471,26.172-98.2504,8.6116
40.7023-73.9429,41.8857-88.3196,8.595005950927733
36.0551-119.016,37.8128-121.214,8.5717
33.6154-84.367,41.6376-93.6164,8.56351748046875
34.0002-118.226,42.0193-95.3538,8.56305
42.7933-73.9894,41.2052-95.9554,8.5485701171875
29.6668-95.0449,34.0018-117.528,8.546320312499999
38.7253-90.4445,40.5693-75.5889,8.545669083964825
40.2344-76.1265,33.455-84.1721,8.541589038085938
36.6023-95.9754,41.8857-88.3196,8.526675
25.8501-80.2377,41.8857-88.3196,8.526
41.5116-88.057,34.0018-117.528,8.523098559570313
37.7284-121.424,40.9169-98.3875,8.515
33.8994-84.2537,41.6499-91.5202,8.515
40.7258-74.1521,32.8036-96.5696,8.509194516086579
29.9526-90.2054,32.7984-97.354,8.504336010742188
32.5744-117.056,40.9169-98.3875,8.5029951171875
42.9043-78.6552,40.5693-75.5889,8.49772546043396
39.9916-74.7975,32.2304-90.1621,8.494299999999999
39.5938-75.956,40.5693-75.5889,8.490714965820313
40.9655-73.8451,41.8857-88.3196,8.486442490196227
39.1793-91.884,32.8036-96.5696,8.48588984375
42.8814-78.7447,26.172-98.2504,8.4772
41.2513-75.4912,39.9266-83.8128,8.476877490234374
42.2129-71.2074,40.5693-75.5889,8.462023990273476
40.1357-83.0076,41.6376-93.6164,8.46181005859375
39.3304-84.5528,42.0193-95.3538,8.4488
42.9939-88.7932,42.0193-95.3538,8.4488
44.845-93.1443,39.0766-94.7902,8.4433951171875
35.6144-80.4312,38.1417-85.8637,8.434078839111327
36.1469-95.7996,40.4218-104.692,8.4283400390625
33.9784-118.218,34.0018-117.528,8.419652825164794
33.4563-112.124,38.1417-85.8637,8.416
41.0628-73.9602,40.5693-75.5889,8.415224975585938
37.9038-94.2182,26.172-98.2504,8.4079
36.7286-82.0085,40.5693-75.5889,8.407189944076539
47.1663-122.508,39.0766-94.7902,8.406249926757813
44.0489-92.4946,40.9169-98.3875,8.4052796875
34.0002-118.226,41.2052-95.9554,8.384000912475585
33.9317-84.3782,41.8857-88.3196,8.3740400390625
40.6826-80.2321,41.8857-88.3196,8.3723099609375
37.7768-122.218,40.9169-98.3875,8.36548515625
18.4124-66.0907,32.2304-90.1621,8.362225
35.6799-81.2872,32.8036-96.5696,8.360371926879882
44.8178-68.7895,40.5693-75.5889,8.35746700439453
32.2931-81.2301,40.8556-96.713,8.352275
37.7659-97.32,40.4218-104.692,8.34505
40.7324-79.8342,38.1417-85.8637,8.3424294921875
39.5628-75.0096,40.4218-104.692,8.3404201171875
39.7846-104.962,32.7984-97.354,8.339657006835937
39.9311-77.6614,40.5693-75.5889,8.332262890625
28.0138-82.1169,40.974-91.572,8.330413014221191
40.7607-73.3301,39.0766-94.7902,8.328149999999999
43.286-77.6843,40.5693-75.5889,8.314124916648865
41.8123-87.8232,40.4218-104.692,8.313319921875
31.6843-106.208,40.4218-104.692,8.302930078125
31.7688-106.43,40.4218-104.692,8.299
42.9855-87.9,41.8452-88.31,8.29075
40.5179-74.3033,40.8556-96.713,8.2882
39.9544-83.123,41.8452-88.31,8.2847203125
38.6428-121.505,41.8857-88.3196,8.269324711227418
37.9822-84.1702,38.1417-85.8637,8.26451970539093
33.968-80.9384,34.0433-86.089,8.241305053710937
47.1963-122.316,39.0766-94.7902,8.240282149505616
39.9198-75.158,41.6376-93.6164,8.233165087890624
35.4916-97.5628,40.5693-75.5889,8.223948518371582
36.2064-115.123,34.0018-117.528,8.21856499786377
43.1525-71.4365,41.8857-88.3196,8.218180493164063
41.8505-87.6699,41.6376-93.6164,8.217875
47.2507-122.412,40.974-91.572,8.1818298828125
34.047-117.481,32.8036-96.5696,8.175107983398437
34.2619-86.2283,41.8857-88.3196,8.147426049804688
33.9484-83.3749,32.8036-96.5696,8.138354007816314
27.771-82.6393,40.5693-75.5889,8.135519403076172
25.7955-80.3129,33.455-84.1721,8.13392900390625
42.0372-88.2592,39.0766-94.7902,8.132490234375
45.4168-122.529,40.5693-75.5889,8.130812441706658
38.6628-90.2095,39.0766-94.7902,8.126556701660157
32.3797-89.4655,35.8406-80.8799,8.1221650390625
36.1119-78.6912,37.8128-121.214,8.116
39.165-94.4669,37.8128-121.214,8.116
41.4903-90.5696,32.8036-96.5696,8.107173573684692
39.9542-84.1768,40.5693-75.5889,8.10431346282959
32.7599-97.0122,32.7984-97.354,8.103734231567383
34.016-117.687,40.5693-75.5889,8.09984448633194
33.8539-84.2204,33.455-84.1721,8.099012503051757
44.9676-93.05,39.0766-94.7902,8.098069470214844
41.5516-73.0626,41.8857-88.3196,8.09690698852539
43.1082-88.4893,38.1417-85.8637,8.09216015625
33.3941-111.929,32.8036-96.5696,8.090753997802734
33.9235-117.896,37.8128-121.214,8.089590576171874
31.7664-106.298,41.6376-93.6164,8.0846650390625
38.647-90.6316,41.6376-93.6164,8.08349743156433
42.0293-93.6097,41.6376-93.6164,8.079925
35.8596-86.421,35.8406-80.8799,8.074
47.2507-122.412,40.4218-104.692,8.067720068359375
38.9467-76.9356,34.0018-117.528,8.065999999999999
41.4734-87.0316,39.0766-94.7902,8.063699999999999
36.1474-86.3106,32.8036-96.5696,8.063607543945313
42.3964-71.0335,32.8036-96.5696,8.051087554931641
34.2537-83.7735,33.455-84.1721,8.048820068359374
33.8906-118.237,39.9266-83.8128,8.045334985351563
35.8253-88.9022,35.8406-80.8799,8.033330078125
33.9342-118.333,34.0018-117.528,8.026050203323363
38.4268-78.8815,40.5693-75.5889,8.026018041992188
42.7355-84.627,34.0018-117.528,8.022174957275391
33.4354-112.2,40.5693-75.5889,8.018794425582886
41.6427-88.0993,33.455-84.1721,8.017114990234374
36.1071-94.1159,32.7984-97.354,8.012819921875
40.0086-76.5972,40.5693-75.5889,8.010240969324112
32.6855-96.9175,40.5693-75.5889,8.0072048828125
34.9371-79.7605,35.8406-80.8799,8.003576239013672
47.2422-122.359,32.8036-96.5696,8.001290493774414
40.8968-74.1573,40.5693-75.5889,7.996598982238769
42.6992-87.9169,33.455-84.1721,7.9948749999999995
32.2202-82.4149,38.1417-85.8637,7.994230029296875
33.5801-112.246,37.8128-121.214,7.984626037597656
41.5132-90.6167,40.5693-75.5889,7.9790800781249995
39.1448-76.7877,41.8857-88.3196,7.967905078125
39.8058-86.1018,40.5693-75.5889,7.967284436035156
34.2619-86.2283,39.9266-83.8128,7.964574508666992
42.8682-85.6639,32.7984-97.354,7.962
40.69-73.3744,40.5693-75.5889,7.956788989257812
42.379-83.0448,35.8406-80.8799,7.95013984375
29.9619-90.1604,41.8857-88.3196,7.939617041015625
36.9229-121.772,37.8128-121.214,7.927524578857422
26.1626-97.9851,26.172-98.2504,7.925299494934082
34.0889-117.452,34.0018-117.528,7.918310435771942
29.4943-98.4043,40.8556-96.713,7.891520019531249
35.1005-101.806,37.8128-121.214,7.8853201171875
34.0346-118.428,40.5693-75.5889,7.884088063240051
41.7446-87.7119,41.6376-93.6164,7.879804931640625
36.1842-115.163,41.8857-88.3196,7.876995056152343
47.2662-122.245,41.8857-88.3196,7.856885034179688
33.9232-117.242,40.5693-75.5889,7.854617938232422
39.7368-86.2521,41.8857-88.3196,7.850592791557312
42.3135-122.879,34.0018-117.528,7.84841005859375
41.2923-95.9343,41.8857-88.3196,7.842289965820313
39.1749-94.6224,39.0766-94.7902,7.8365672546386715
35.558-78.2648,33.455-84.1721,7.828760009765625
30.3546-81.6911,33.455-84.1721,7.8265315243721005
39.78-86.0489,41.2052-95.9554,7.8218599609375
40.7885-74.06,40.5693-75.5889,7.812131435394287
26.2344-98.342,26.172-98.2504,7.804136122131347
41.7766-87.6685,41.2052-95.9554,7.80308984375
47.4255-120.329,39.9266-83.8128,7.7961384765625
39.2763-84.3932,34.6317-102.727,7.784520117187499
46.2601-119.906,40.8556-96.713,7.775224804687499
41.2795-73.0254,40.5693-75.5889,7.774813525390625
36.0807-80.0244,39.9266-83.8128,7.763981065368652
41.3706-88.4075,37.8128-121.214,7.754
40.5825-74.23,40.8556-96.713,7.750100048828124
32.447-81.7777,33.455-84.1721,7.7429600585937495
42.1303-72.5734,32.8036-96.5696,7.734732446765899
32.3023-86.305,39.9266-83.8128,7.728878500366211
32.7306-83.6793,35.8406-80.8799,7.724330078125
33.9988-117.447,32.7984-97.354,7.723494921875
46.6843-92.0947,41.8857-88.3196,7.7026105468749995
30.5208-90.3064,40.974-91.572,7.692724005126953
42.7294-89.0301,41.8857-88.3196,7.691125048828125
42.9249-88.8481,41.2052-95.9554,7.69096484375
37.6356-122.104,34.0018-117.528,7.663943535232543
30.5179-90.4725,35.8406-80.8799,7.661619921874999
41.7031-88.0746,40.974-91.572,7.6566201270103456
25.488-80.4269,40.5693-75.5889,7.6530849121093745
29.4239-98.5235,34.0018-117.528,7.64212001953125
44.5241-89.5562,32.8036-96.5696,7.629264778137207
39.1971-76.7518,41.2046-96.1211,7.61588505859375
33.9988-117.447,33.455-84.1721,7.607775
32.5744-117.056,34.0018-117.528,7.59889504699707
26.7821-80.0653,32.8036-96.5696,7.586931961917877
39.8975-86.2255,39.9266-83.8128,7.575017245483398
43.6315-70.2727,41.8857-88.3196,7.5731
43.1539-88.0403,41.2046-96.1211,7.563
40.9122-74.1686,32.8036-96.5696,7.56127978515625
32.6303-97.271,35.8406-80.8799,7.554499926757813
40.7133-99.1184,41.8857-88.3196,7.533096044921875
40.893-111.888,38.1417-85.8637,7.5317400390625
34.0504-118.212,37.8128-121.214,7.52675
30.2161-82.6396,39.0766-94.7902,7.5185055114746095
32.6709-117.093,41.8857-88.3196,7.513494555664062
37.6718-121.012,37.8128-121.214,7.5128125549316405
30.077-97.8178,34.0433-86.089,7.4982
40.6834-89.5449,41.8857-88.3196,7.485708305358886
41.6854-85.6941,39.0766-94.7902,7.4777499999999995
34.7417-97.2285,40.8556-96.713,7.47136005859375
38.0878-88.1558,41.8857-88.3196,7.46138380241394
37.7765-120.848,41.8857-88.3196,7.445454028320312
36.2337-115.069,32.7984-97.354,7.4393302734375
42.3528-83.0245,39.0766-94.7902,7.434670117187499
29.6011-95.5177,32.8036-96.5696,7.429499505615234
34.7772-92.1791,41.8857-88.3196,7.428963940429687
42.1303-72.5734,41.8857-88.3196,7.421025512695312
37.7586-87.0871,38.1417-85.8637,7.408469725990296
32.6605-85.3992,41.2052-95.9554,7.4025298828125
35.5957-82.5563,41.6376-93.6164,7.40233505859375
39.6017-86.1273,33.455-84.1721,7.399
25.8377-80.3695,41.8857-88.3196,7.38900698518753
43.0367-89.445,34.0018-117.528,7.386176513671875
42.0751-71.4795,40.5693-75.5889,7.383870046889782
41.0943-85.1615,41.8857-88.3196,7.380454986572265
29.6973-97.2908,41.6499-91.5202,7.3804
41.4398-90.428,41.2052-95.9554,7.380330078125
47.3885-122.196,46.7284-122.951,7.37796513671875
41.9809-88.1445,32.8036-96.5696,7.3711199340820315
41.6427-88.0993,41.8857-88.3196,7.3702291442871095
39.9544-83.123,41.8857-88.3196,7.362425177001953
41.6427-88.0993,40.5693-75.5889,7.361562481689453
39.5442-119.7,32.8036-96.5696,7.360957415771484
31.6784-85.8242,41.2052-95.9554,7.35904990234375
29.8967-95.6484,34.0433-86.089,7.357591418457031
38.9087-94.4028,32.8036-96.5696,7.3526459941864015
33.5913-85.8357,39.0766-94.7902,7.3513350097656245
39.1491-94.5731,41.6376-93.6164,7.3399724609375
40.5018-78.41,40.5693-75.5889,7.331763464355468
30.5736-84.6147,41.8857-88.3196,7.331616522216796
33.7868-84.437,34.0433-86.089,7.326474999999999
39.6017-86.1273,40.5693-75.5889,7.321319496154785
38.9201-76.889,39.9266-83.8128,7.320973051452636
33.6517-85.7589,34.0433-86.089,7.307702504730225
46.8968-113.956,40.5693-75.5889,7.2882734728813166
29.6011-95.5177,32.7984-97.354,7.28801796875
45.1208-93.4318,39.0766-94.7902,7.286584015846252
36.9707-121.991,32.8036-96.5696,7.281731536865234
38.6415-94.3413,38.1417-85.8637,7.27142509765625
34.7417-97.2285,38.1417-85.8637,7.265890161132813
33.8238-118.267,41.8857-88.3196,7.261577453613281
29.7988-95.4095,34.0018-117.528,7.256343115234375
38.813-77.1167,40.5693-75.5889,7.255232543945312
38.0343-97.9238,42.0193-95.3538,7.25426015625
38.0343-97.9238,33.455-84.1721,7.25337001953125
41.969-70.8045,40.5693-75.5889,7.238450018310546
41.203-96.0501,39.9266-83.8128,7.224144959545136
33.45-112.09,41.8857-88.3196,7.223960058593749
41.3565-74.2607,39.0766-94.7902,7.2165650390625
34.8549-102.418,34.6317-102.727,7.2148849609375
38.0968-87.5211,40.5693-75.5889,7.210794030761718
33.6154-84.4903,32.7984-97.354,7.202679998779296
37.6445-120.98,40.5693-75.5889,7.183989990234375
40.7903-111.94,34.0018-117.528,7.180459990024566
39.85-75.0767,40.5693-75.5889,7.177240019226074
33.9988-117.447,37.8128-121.214,7.1743280273437495
25.778-80.2972,41.8857-88.3196,7.167075989103317
37.7328-122.393,41.2052-95.9554,7.1617770202636715
38.8502-94.3957,39.0766-94.7902,7.152902490234375
40.8561-76.7712,33.455-84.1721,7.1308
41.8138-89.7054,34.0433-86.089,7.1206400390625
40.4988-78.7459,40.5693-75.5889,7.117697106933593
47.085-122.784,40.5693-75.5889,7.115847607421875
32.5662-84.8412,39.9266-83.8128,7.112686647033692
34.0346-118.428,34.0018-117.528,7.112580431938171
41.484-81.627,40.5693-75.5889,7.112086973118782
33.9408-84.2062,41.2052-95.9554,7.104225048828125
25.8501-80.2377,41.6499-91.5202,7.0975
45.8464-119.284,32.8036-96.5696,7.084808996582031
36.1778-85.4624,34.0433-86.089,7.082990588378906
39.3304-84.5528,41.8857-88.3196,7.081054003334045
35.3843-78.0089,35.8406-80.8799,7.0799938449382775
33.8808-117.541,39.0766-94.7902,7.0782404815673825
39.9271-83.8132,40.974-91.572,7.073200982666015
34.1957-79.8098,35.8406-80.8799,7.06068335185051
41.8713-87.8123,41.2052-95.9554,7.0599298828125
34.6742-92.3556,34.0433-86.089,7.0487
45.374-122.771,39.0766-94.7902,7.048632070922851
39.7426-86.1177,40.5693-75.5889,7.038147519540787
34.1205-117.318,34.0018-117.528,7.035820888996124
47.3037-122.266,40.5693-75.5889,7.033149505615234
35.2724-89.712,41.8857-88.3196,7.031524935531616
39.7846-104.962,32.8036-96.5696,7.016773924446106
33.9263-117.409,34.0018-117.528,7.01661046295166
27.5148-99.4999,39.0766-94.7902,7.015305981445312
28.5746-81.5295,34.0433-86.089,7.010445007324218
34.0619-117.32,34.0433-86.089,6.9988
39.0515-94.4966,34.0433-86.089,6.9988
41.8093-87.7105,41.8452-88.31,6.9985298828125
41.8138-89.7054,32.8036-96.5696,6.995894586181641
39.0667-94.6887,33.455-84.1721,6.993774999999999
26.1137-80.2238,33.455-84.1721,6.9931564453125
33.841-118.01,32.7984-97.354,6.9881599609375
38.6415-94.3413,41.8857-88.3196,6.984925
39.5082-76.1807,39.9266-83.8128,6.958807965087891
41.5579-95.9065,41.2052-95.9554,6.955113488769531
32.805-117.169,34.0018-117.528,6.951203479003906
35.193-89.8656,41.8857-88.3196,6.942309949970245
30.3074-81.7204,34.0433-86.089,6.935113464355468
29.8252-95.378,41.8857-88.3196,6.9174800292968746
43.6094-116.396,32.8036-96.5696,6.900744051551818
34.1511-118.09,34.0018-117.528,6.893296994018555
35.848-78.3014,34.0433-86.089,6.888658911132812
35.4565-94.3458,32.7984-97.354,6.88052001953125
39.9782-75.1256,40.5693-75.5889,6.873850451421737
40.5697-79.8324,41.8857-88.3196,6.870325452423096
33.8659-118.184,39.0766-94.7902,6.8560145019531245
47.4323-121.803,34.0018-117.528,6.847374035644531
32.6947-97.0875,31.9017-106.418,6.8456349609375
38.8925-76.8068,41.8857-88.3196,6.840545068359375
34.0807-117.274,32.2304-90.1621,6.835
26.7821-80.0653,41.8857-88.3196,6.830889404296875
45.3081-122.773,34.0018-117.528,6.8245499999999995
33.744-84.5603,40.5693-75.5889,6.815573003387451
33.9988-117.447,41.8857-88.3196,6.80999002532959
41.4348-96.4887,40.8556-96.713,6.808632397460937
33.9728-118.174,40.4218-104.692,6.78734990234375
37.7223-122.157,34.0018-117.528,6.78351500916481
45.1444-122.845,39.0766-94.7902,6.773092121887207
28.1015-81.6235,33.455-84.1721,6.7609419921875
38.6688-87.5079,40.5693-75.5889,6.760221533203125
33.9021-118.01,39.0766-94.7902,6.760040031433105
43.1272-77.7246,33.455-84.1721,6.7566999999999995
35.0313-106.687,32.8036-96.5696,6.732024963378906
33.6154-84.4903,32.8036-96.5696,6.717690323257446
42.3135-122.879,39.0766-94.7902,6.714952545166016
41.2759-104.883,40.4218-104.692,6.7109150878906245
37.4613-79.0936,40.5693-75.5889,6.703381967163086
31.9714-81.0716,41.6376-93.6164,6.7029749999999995
37.6744-122.089,39.0766-94.7902,6.700143054199218
38.6226-90.2618,39.0766-94.7902,6.690717529296875
37.6356-122.104,37.8128-121.214,6.68749538269043
42.48-73.7365,41.8857-88.3196,6.6802
35.2799-97.7846,32.8036-96.5696,6.668277453613281
41.0289-93.2986,40.5693-75.5889,6.649914984130859
42.999-84.577,38.1417-85.8637,6.641855975341796
34.7232-82.4565,32.7984-97.354,6.6372
40.357-76.1374,39.0766-94.7902,6.631892504882813
38.6107-90.2136,39.9266-83.8128,6.623878002929687
47.2662-122.245,46.7284-122.951,6.621525024414062
33.4056-86.9514,41.8452-88.31,6.6158900390625
33.5789-101.832,32.7984-97.354,6.606607446289062
35.0313-106.687,41.8857-88.3196,6.602461999511719
41.7885-87.8761,39.0766-94.7902,6.597418508911133
28.5746-81.5295,33.455-84.1721,6.588650001525878
34.1272-117.201,34.0018-117.528,6.587730101776123
40.0116-75.1839,40.5693-75.5889,6.578548999023437
38.8089-90.8592,32.8036-96.5696,6.573859032821655
43.1651-76.339,39.0766-94.7902,6.567403503417968
41.9775-88.1726,40.5693-75.5889,6.5586134765625
33.8906-118.237,40.5693-75.5889,6.5539494979858395
32.2644-95.3135,32.7984-97.354,6.550746514892578
33.5065-86.8952,33.455-84.1721,6.548968493652343
38.8038-81.7076,40.5693-75.5889,6.546769921875
39.95-75.0502,40.8556-96.713,6.534514843749999
25.8501-80.2377,41.6376-93.6164,6.533925018310547
41.8143-87.6528,39.9266-83.8128,6.52568505859375
37.2571-93.2902,32.8036-96.5696,6.523367636680603
35.5514-97.4075,40.4218-104.692,6.509799999999999
36.1474-86.3106,33.455-84.1721,6.509075
40.2264-103.806,39.0766-94.7902,6.494319921874999
40.7013-74.0884,40.4218-104.692,6.4773400390625
31.3774-110.926,41.6376-93.6164,6.4738
44.7761-93.5256,41.8857-88.3196,6.471423046875
26.2726-80.2559,41.6376-93.6164,6.467499999999999
34.6388-99.3179,41.2052-95.9554,6.4612
33.5801-112.246,39.0766-94.7902,6.4528
37.4365-121.894,32.8036-96.5696,6.445457080078125
29.3524-98.4322,42.0193-95.3538,6.443205078125
39.4452-75.2421,40.4218-104.692,6.427
30.1348-91.9525,34.0433-86.089,6.42389296875
40.7634-73.5232,40.9169-98.3875,6.42195
34.12-82.825,32.8036-96.5696,6.4134599609375
36.3422-94.0714,40.9169-98.3875,6.40705
37.8839-84.571,41.8857-88.3196,6.404863989257812
33.8043-118.201,40.9169-98.3875,6.40375
43.1154-79.0377,40.9169-98.3875,6.40245
41.8616-90.2154,40.9169-98.3875,6.39615
33.5657-84.5932,37.8128-121.214,6.394
42.4007-90.3974,40.8556-96.713,6.390775
25.8126-80.2369,41.6499-91.5202,6.38875
40.9122-74.1686,41.6499-91.5202,6.38875
41.8143-87.6528,35.8406-80.8799,6.386840234375
41.7306-111.78,42.0193-95.3538,6.386455078125
37.4886-120.852,33.455-84.1721,6.37888994140625
33.5277-117.121,34.0018-117.528,6.376725994682312
32.4941-114.779,32.8036-96.5696,6.374499999999999
30.4116-81.7665,32.7984-97.354,6.373021875
45.4426-122.618,40.8556-96.713,6.372125
48.9614-122.737,41.6376-93.6164,6.369994921875
41.6609-72.661,39.0766-94.7902,6.3675599609375
39.9091-105.008,41.6376-93.6164,6.360445001220703
37.6529-122.43,40.8556-96.713,6.356080078125
45.5395-122.505,34.0018-117.528,6.351645004081726
29.4239-98.5235,42.0193-95.3538,6.350725
36.3121-119.803,40.4218-104.692,6.350554882812499
33.1667-94.9814,32.8036-96.5696,6.344711616802216
25.8126-80.2369,41.6376-93.6164,6.341775
41.0156-75.8979,42.0193-95.3538,6.3391
39.0342-82.6368,32.2304-90.1621,6.335249999999999
43.0059-96.4709,40.8556-96.713,6.33425
37.922-121.302,40.4218-104.692,6.334
39.3653-94.3578,40.9169-98.3875,6.329640039062499
41.2335-81.7347,39.9266-83.8128,6.325505981445312
41.8804-87.9781,41.6376-93.6164,6.324459960937499
33.879-84.372,40.4218-104.692,6.315119921875
40.7913-76.5639,39.0766-94.7902,6.3149999999999995
34.047-117.481,38.1417-85.8637,6.3145
41.7219-88.3297,38.1417-85.8637,6.3145
29.627-90.7208,38.1417-85.8637,6.3145
33.9436-117.372,41.8857-88.3196,6.313892498779297
27.3637-99.4819,40.9169-98.3875,6.313149999999999
29.9273-90.102,41.6499-91.5202,6.31
29.695-95.158,34.0433-86.089,6.31
38.5644-90.1628,40.9169-98.3875,6.306459765625
39.441-84.3658,40.5693-75.5889,6.302785974121093
35.1052-80.621,33.455-84.1721,6.293069500732422
34.0619-117.32,37.8128-121.214,6.291398559570312
32.7306-83.6793,41.8857-88.3196,6.28983515625
39.2886-84.4738,39.9266-83.8128,6.289233935546875
33.5498-101.826,31.9017-106.418,6.2884
41.0134-76.4398,40.9169-98.3875,6.2882
40.2344-76.1265,32.8036-96.5696,6.286158660888671
37.3478-121.951,37.8128-121.214,6.2842150390625
37.6529-122.43,41.8857-88.3196,6.283442358398437
46.8396-100.772,40.5693-75.5889,6.2818474853515625
29.7989-95.4963,39.0766-94.7902,6.273446960830689
35.2283-101.819,40.4218-104.692,6.2728
39.5628-75.0096,41.2052-95.9554,6.268769921875
28.0689-81.8027,40.9169-98.3875,6.2668
40.7429-73.9038,40.5693-75.5889,6.266688487458229
42.4064-96.3762,40.9169-98.3875,6.266680078125
39.9311-77.6614,41.8452-88.31,6.2647298828124995
40.8442-96.6556,41.2052-95.9554,6.26467998046875
31.6843-106.208,42.0193-95.3538,6.262055078125
31.6784-85.8242,34.0018-117.528,6.261939999389648
38.5692-121.545,39.0766-94.7902,6.261177032470703
34.9283-88.5286,32.8036-96.5696,6.258609873056412
35.8354-84.012,39.0766-94.7902,6.25805
37.6589-121.871,34.0018-117.528,6.254605000019073
31.6843-106.208,39.0766-94.7902,6.2529548828124994
40.1039-74.9373,41.2052-95.9554,6.252880078125
40.5825-74.23,41.2052-95.9554,6.250509802246094
37.3478-121.951,42.0193-95.3538,6.2408201171875
43.1616-77.6068,40.5693-75.5889,6.231964096927642
31.0435-85.8794,39.0766-94.7902,6.2225798828125
46.7271-92.4861,39.0766-94.7902,6.222196057128906
31.6843-106.208,40.9169-98.3875,6.2218
41.0736-81.4628,41.8857-88.3196,6.22
33.9449-86.4581,38.1417-85.8637,6.2164
31.7145-84.1693,40.5693-75.5889,6.214450036621094
38.8524-91.9581,39.0766-94.7902,6.214218432617187
37.9555-121.191,34.0018-117.528,6.2138155151367185
39.7006-75.7431,41.8857-88.3196,6.2119
41.2703-112.019,41.6376-93.6164,6.2062451171875
41.7922-71.0645,39.0766-94.7902,6.204975
38.0343-97.9238,34.0018-117.528,6.20216003112793
41.8999-87.8598,40.8556-96.713,6.202
43.1272-77.7246,40.9169-98.3875,6.200440234375
34.0002-118.226,41.6376-93.6164,6.1907499999999995
36.6586-119.741,34.0018-117.528,6.1880999999999995
34.2537-83.7735,41.6376-93.6164,6.1836025390625
34.6444-92.5022,39.9266-83.8128,6.18175
