origin,destination,count
Z78503,Z63114,213
Z78503,Z78610,210
Z78503,Z79404,1
Z78521,Z77032,18
Z78521,Z77385,348
Z78537,Z66618,36
Z78540,Z58201,15
Z78540,Z78610,5
Z78541,Z46038,8
Z78541,Z58201,8
Z78557,Z89032,1
Z78572,Z78610,1
Z78574,Z45246,53
Z78574,Z46038,24
Z78574,Z58201,58
Z78577,Z29715,7
Z78577,Z30213,2
Z78577,Z61364,0
Z78577,Z85043,4
Z78578,Z18640,0
Z78580,Z25526,8
Z78580,Z27597,34
Z78580,Z46038,8
Z78580,Z48393,24
Z78580,Z72117,16
Z78589,Z46038,8
Z78610,Z18640,0
Z78610,Z33487,0
Z78610,Z55442,1
Z78610,Z75042,384
Z78610,Z77032,15
Z78610,Z78610,3
Z78610,Z79404,3
Z78610,Z85043,2
Z78610,Z87107,2
Z78610,Z92083,1
Z78624,Z73131,1
Z78624,Z78610,0
Z78629,Z78610,28
Z78643,Z55442,93
Z78643,Z75042,0
Z78643,Z90638,0
Z78644,Z78610,25
Z78660,Z78610,1
Z78681,Z77032,1
Z78681,Z78610,5
Z78702,Z78610,50
Z78704,Z75042,105
Z78704,Z77032,8
Z78704,Z78610,14
Z78704,Z79404,54
Z78704,Z80111,8
Z78721,Z73131,56
Z78721,Z75042,12
Z78721,Z77032,342
Z78721,Z78610,0
Z78728,Z78610,20
Z78729,Z75042,1
Z78729,Z77032,23
Z78738,Z78610,1
Z78744,Z29715,86
Z78744,Z75042,20
Z78744,Z77032,35
Z78744,Z78610,4
Z78745,Z78610,1
Z78748,Z77032,2
Z78753,Z78610,2
Z78757,Z78610,0
Z78758,Z78610,1
Z78852,Z33801,7
Z78962,Z78610,0
Z79022,Z73131,524
Z79022,Z75042,940
Z79022,Z77032,311
Z79022,Z78610,252
Z79022,Z79404,66
Z79022,Z80111,186
Z79025,Z79404,528
Z79025,Z87107,166
Z79045,Z79404,0
Z79101,Z79404,796
Z79107,Z79404,0
Z79108,Z73114,11
Z79108,Z73131,228
Z79108,Z75042,261
Z79108,Z77032,8
Z79108,Z78610,243
Z79108,Z79404,102
Z79347,Z79404,44
Z79347,Z87107,16
Z79401,Z79404,8
Z79404,Z79404,473
Z79408,Z73131,5
Z79408,Z75042,23
Z79408,Z78610,1
Z79408,Z79404,126
Z79408,Z84401,0
Z79408,Z87107,0
Z79415,Z79404,404
Z79423,Z73131,1
Z79423,Z79404,1
Z79603,Z75042,467
Z79603,Z79404,2
Z79761,Z79404,85
Z79838,Z27597,15
Z79905,Z87107,9
Z79912,Z01960,2
Z79912,Z06360,35
Z79912,Z66618,8
Z79912,Z73131,552
Z79912,Z75042,114
Z79912,Z77032,31
Z79912,Z78610,333
Z79912,Z79404,5
Z79912,Z80111,566
Z79912,Z85043,37
Z79912,Z87107,2
Z79912,Z90638,5
Z79912,Z92879,59
Z79915,Z73131,9
Z79924,Z77032,10
Z79924,Z87107,39
Z79928,Z32124,7
Z79928,Z33487,36
Z79928,Z75042,158
Z79928,Z77032,0
Z79928,Z78610,12
Z79928,Z79404,15
Z79928,Z80111,58
Z79928,Z84401,17
Z79928,Z85043,332
Z79928,Z87107,209
Z79928,Z90638,4
Z79928,Z92083,17
Z79928,Z92879,785
Z79928,Z94551,27
Z79928,Z98424,0
Z79934,Z65560,162
Z79934,Z66618,399
Z79934,Z73131,67
Z79934,Z78610,281
Z79934,Z79404,113
Z79934,Z80111,156
Z79934,Z84401,341
Z79934,Z85043,690
Z79934,Z87107,289
Z79934,Z89032,299
Z79934,Z90638,656
Z79934,Z92083,120
Z79934,Z92879,317
Z79934,Z94551,730
Z79936,Z48393,1
Z79936,Z77032,13
Z79936,Z78610,1
Z79936,Z79404,115
Z79936,Z84401,12
Z79936,Z87107,274
Z79936,Z90638,4
Z79936,Z92879,70
Z79936,Z98424,6
Z80011,Z80111,593
Z80011,Z87107,1
Z80015,Z84401,68
Z80015,Z87107,147
Z80022,Z80111,2275
Z80022,Z84401,450
Z80022,Z85043,578
Z80022,Z87107,330
Z80022,Z90638,181
Z80027,Z80111,72
Z80027,Z84401,1
Z80104,Z80111,10
Z80110,Z12065,4
Z80110,Z80111,85
Z80111,Z33487,1
Z80111,Z33610,0
Z80111,Z44087,0
Z80111,Z46038,4
Z80111,Z48393,0
Z80111,Z55442,5
Z80111,Z60106,3
Z80111,Z66618,5
Z80111,Z75042,4
Z80111,Z79404,2
Z80111,Z80111,9
Z80111,Z84401,1386
Z80111,Z85043,161
Z80111,Z87107,529
Z80111,Z89032,1
Z80111,Z89506,4
Z80111,Z94551,0
Z80111,Z98424,0
Z80204,Z80111,137
Z80205,Z60612,39
Z80205,Z80111,458
Z80207,Z80111,194
Z80207,Z84401,17
Z80211,Z80111,46
Z80212,Z80111,6
Z80216,Z46038,0
Z80216,Z66618,21
Z80216,Z73131,0
Z80216,Z80111,843
Z80216,Z84401,31
Z80216,Z87107,1
Z80216,Z89506,0
Z80219,Z80111,3
Z80220,Z80111,18
Z80221,Z80111,0
Z80223,Z80111,63
Z80229,Z80111,2
Z80231,Z80111,4
Z80238,Z80111,71
Z80239,Z28269,0
Z80239,Z33487,2
Z80239,Z73131,2
Z80239,Z75042,9
Z80239,Z80111,3691
Z80239,Z84401,53
Z80239,Z87107,11
Z80239,Z89506,12
Z80239,Z94551,13
Z80246,Z80111,0
Z80301,Z16601,1
Z80301,Z80111,66
Z80301,Z87107,3
Z80301,Z90638,0
Z80301,Z94551,1
Z80403,Z80111,26
Z80403,Z84401,155
Z80501,Z80111,3
Z80504,Z80111,0
Z80524,Z80111,2
Z80537,Z80111,2
Z80538,Z80111,15
Z80549,Z80111,0
Z80601,Z80111,170
Z80621,Z80111,18
Z80621,Z87107,0
Z80631,Z20109,18
Z80631,Z80111,6
Z80631,Z84401,107
Z80640,Z80111,367
Z80642,Z80111,1398
Z80642,Z85043,925
Z80642,Z87107,331
Z80642,Z89032,961
Z80642,Z90638,784
Z80642,Z92083,529
Z80642,Z92879,57
Z80701,Z80111,71
Z80744,Z80111,14
Z80751,Z27597,17
Z80751,Z68110,51
Z80751,Z73131,150
Z80751,Z75042,632
Z80751,Z77032,277
Z80751,Z78610,17
Z80751,Z79404,78
Z80751,Z80111,153
Z80751,Z84401,75
Z80751,Z87107,67
Z80758,Z65560,42
Z80759,Z80111,95
Z80759,Z87107,8
Z80907,Z80111,1686
Z81001,Z80111,13
Z81002,Z92879,2
Z81003,Z80111,1121
Z81006,Z80111,15
Z81067,Z46038,17
Z81067,Z65560,32
Z81067,Z66618,78
Z81125,Z27597,24
Z81125,Z65560,91
Z81125,Z72117,88
Z81144,Z28269,8
Z81144,Z29072,13
Z81144,Z29715,567
Z81144,Z36108,43
Z81144,Z65560,356
Z81144,Z75042,25
Z81144,Z89506,422
Z81211,Z80111,5
Z81321,Z85043,5
Z81321,Z87107,22
Z83001,Z84401,1
Z83201,Z75042,2
Z83210,Z08861,9
Z83210,Z29072,246
Z83210,Z37701,50
Z83210,Z48393,9
Z83210,Z58201,16
Z83210,Z73131,17
Z83210,Z94551,8
Z83211,Z21144,9
Z83211,Z24153,9
Z83211,Z36108,9
Z83211,Z37701,9
Z83211,Z58201,24
Z83211,Z72117,8
Z83211,Z80111,413
Z83211,Z92083,8
Z83221,Z25526,9
Z83221,Z27597,9
Z83221,Z29072,225
Z83221,Z58201,8
Z83221,Z58501,8
Z83221,Z60106,171
Z83221,Z84401,57
Z83221,Z89032,29
Z83221,Z89506,134
Z83221,Z90638,204
Z83221,Z92083,8
Z83221,Z94551,16
Z83274,Z84401,13
Z83301,Z01960,8
Z83301,Z08014,9
Z83301,Z08861,363
Z83301,Z18109,26
Z83301,Z27597,9
Z83301,Z28269,41
Z83301,Z29072,103
Z83301,Z29715,1556
Z83301,Z30213,8
Z83301,Z32124,17
Z83301,Z33487,8
Z83301,Z33610,17
Z83301,Z33801,8
Z83301,Z37701,162
Z83301,Z38141,457
Z83301,Z39288,17
Z83301,Z46038,9
Z83301,Z55442,9
Z83301,Z58201,294
Z83301,Z65560,16
Z83301,Z66618,972
Z83301,Z73131,77
Z83301,Z75042,215
Z83301,Z79404,92
Z83301,Z80111,536
Z83301,Z84401,274
Z83301,Z85043,419
Z83301,Z89032,1024
Z83301,Z90638,999
Z83301,Z92083,80
Z83301,Z92879,476
Z83301,Z94551,589
Z83303,Z12065,8
Z83318,Z27597,85
Z83318,Z28269,91
Z83318,Z29072,141
Z83318,Z29715,173
Z83318,Z33610,131
Z83318,Z33801,8
Z83318,Z37701,30
Z83318,Z38141,85
Z83318,Z39288,8
Z83318,Z48393,148
Z83318,Z58201,8
Z83318,Z63114,149
Z83318,Z65560,77
Z83318,Z66618,223
Z83318,Z73131,43
Z83318,Z80111,1434
Z83318,Z84401,1240
Z83318,Z85043,772
Z83318,Z87107,688
Z83318,Z89032,509
Z83318,Z89506,376
Z83318,Z90638,1549
Z83318,Z92083,42
Z83318,Z92832,290
Z83318,Z92879,915
Z83318,Z94551,3144
Z83318,Z98424,635
Z83334,Z84401,655
Z83334,Z98424,4
Z83336,Z28269,2017
Z83336,Z29715,171
Z83336,Z55442,956
Z83336,Z63114,549
Z83336,Z66618,1633
Z83336,Z68110,8
Z83336,Z75042,77
Z83336,Z79404,565
Z83336,Z80111,1526
Z83336,Z84401,1090
Z83336,Z85043,1933
Z83336,Z87107,502
Z83336,Z89032,1231
Z83336,Z89506,339
Z83336,Z90638,2551
Z83336,Z92083,675
Z83336,Z92832,22
Z83336,Z92879,837
Z83336,Z94551,2503
Z83338,Z75042,8
Z83338,Z78610,16
Z83338,Z80111,353
Z83338,Z84401,1260
Z83338,Z85043,1017
Z83338,Z87107,324
Z83338,Z89032,279
Z83338,Z89506,95
Z83338,Z90638,1005
Z83338,Z92083,596
Z83338,Z92879,480
Z83338,Z94551,829
Z83338,Z98424,65
Z83347,Z80111,9
Z83350,Z25526,23
Z83350,Z37701,5
Z83350,Z56031,16
Z83350,Z73131,17
Z83350,Z89032,119
Z83401,Z06360,9
Z83401,Z08014,52
Z83401,Z08085,26
Z83401,Z08861,43
Z83401,Z12065,9
Z83401,Z15601,9
Z83401,Z16601,9
Z83401,Z25526,731
Z83401,Z27597,2213
Z83401,Z28269,1949
Z83401,Z29072,1241
Z83401,Z29715,2494
Z83401,Z37701,338
Z83401,Z38141,260
Z83401,Z39288,387
Z83401,Z46038,307
Z83401,Z48393,43
Z83401,Z58201,8
Z83401,Z63114,93
Z83401,Z68110,33
Z83401,Z72117,8
Z83401,Z73131,766
Z83401,Z79404,22
Z83401,Z80111,17
Z83401,Z87107,243
Z83402,Z01960,99
Z83402,Z06360,8
Z83402,Z08085,240
Z83402,Z08861,175
Z83402,Z15601,32
Z83402,Z16601,436
Z83402,Z18640,148
Z83402,Z24153,523
Z83402,Z25526,238
Z83402,Z28269,1514
Z83402,Z29072,21
Z83402,Z29715,572
Z83402,Z30071,1786
Z83402,Z32124,1084
Z83402,Z33487,3
Z83402,Z36108,1860
Z83402,Z37701,233
Z83402,Z38141,824
Z83402,Z39288,248
Z83402,Z42001,94
Z83402,Z44087,320
Z83402,Z45246,987
Z83402,Z46038,486
Z83402,Z48393,219
Z83402,Z53051,334
Z83402,Z55442,680
Z83402,Z58201,549
Z83402,Z58501,32
Z83402,Z60106,159
Z83402,Z61364,37
Z83402,Z63114,272
Z83402,Z65560,366
Z83402,Z66618,389
Z83402,Z68110,219
Z83402,Z72117,130
Z83402,Z73131,698
Z83402,Z75042,1039
Z83402,Z78610,495
Z83402,Z80111,355
Z83402,Z84401,88
Z83402,Z85043,390
Z83402,Z90638,506
Z83402,Z92083,65
Z83402,Z92832,32
Z83402,Z92879,37
Z83402,Z94551,558
Z83402,Z98424,501
Z83406,Z28269,34
Z83406,Z29072,17
Z83406,Z29715,49
Z83406,Z38141,24
Z83406,Z46038,34
Z83406,Z48393,9
Z83406,Z60106,9
Z83406,Z73131,464
Z83406,Z87107,8
Z83425,Z08014,76
Z83425,Z08085,111
Z83425,Z08861,17
Z83425,Z29072,74
Z83425,Z29715,192
Z83425,Z37701,66
Z83425,Z38141,142
Z83425,Z39288,160
Z83425,Z53051,0
Z83425,Z58201,84
Z83425,Z58501,8
Z83425,Z63114,118
Z83425,Z66618,229
Z83425,Z68110,68
Z83425,Z72117,80
Z83425,Z75042,17
Z83425,Z80111,26
Z83425,Z94551,8
Z83431,Z58201,24
Z83431,Z73131,338
Z83431,Z84401,8
Z83431,Z89032,71
Z83440,Z25526,77
Z83440,Z27597,65
Z83440,Z29072,214
Z83440,Z29715,354
Z83440,Z30213,8
Z83440,Z39288,389
Z83440,Z44087,254
Z83440,Z45246,220
Z83440,Z46038,735
Z83440,Z48393,822
Z83440,Z53051,33
Z83440,Z55442,1373
Z83440,Z58201,396
Z83440,Z58501,499
Z83440,Z60106,546
Z83440,Z61364,516
Z83440,Z66618,51
Z83440,Z68110,200
Z83440,Z73131,1417
Z83440,Z75042,26
Z83440,Z77032,113
Z83440,Z78610,14
Z83440,Z79404,499
Z83440,Z80111,598
Z83440,Z84401,101
Z83440,Z85043,97
Z83440,Z87107,467
Z83440,Z89032,374
Z83440,Z94551,452
Z83440,Z98424,200
Z83442,Z01960,418
Z83442,Z06360,322
Z83442,Z08014,1750
Z83442,Z08085,2608
Z83442,Z08861,2803
Z83442,Z12065,378
Z83442,Z21144,8
Z83442,Z24153,224
Z83442,Z25526,305
Z83442,Z27597,914
Z83442,Z28269,636
Z83442,Z29072,1131
Z83442,Z29715,1527
Z83442,Z37701,832
Z83442,Z38141,862
Z83442,Z39288,136
Z83442,Z42001,356
Z83442,Z44087,1528
Z83442,Z45246,4769
Z83442,Z46038,2162
Z83442,Z48393,231
Z83442,Z52241,277
Z83442,Z53051,1172
Z83442,Z55442,428
Z83442,Z56031,338
Z83442,Z60106,3868
Z83442,Z61364,448
Z83442,Z63114,878
Z83442,Z65560,1798
Z83442,Z66618,1631
Z83442,Z68110,166
Z83442,Z72117,323
Z83442,Z75042,387
Z83442,Z80111,1869
Z83442,Z84401,231
Z83442,Z85043,42
Z83442,Z89032,510
Z83442,Z92083,26
Z83442,Z98424,128
Z83448,Z37701,379
Z83448,Z38141,92
Z83448,Z39288,348
Z83448,Z60106,9
Z83448,Z63114,308
Z83448,Z65560,101
Z83448,Z66618,297
Z83448,Z68110,133
Z83448,Z72117,829
Z83448,Z85043,26
Z83448,Z89032,16
Z83448,Z98424,36
Z83605,Z52241,133
Z83605,Z55442,439
Z83605,Z63114,83
Z83605,Z65560,434
Z83605,Z66618,792
Z83605,Z68110,62
Z83605,Z80111,395
Z83605,Z84401,314
Z83605,Z85043,665
Z83605,Z87107,184
Z83605,Z89032,407
Z83605,Z89506,90
Z83605,Z90638,1186
Z83605,Z92083,312
Z83605,Z92879,180
Z83605,Z94551,975
Z83616,Z29715,9
Z83616,Z32124,9
Z83651,Z84401,100
Z83656,Z65560,546
Z83656,Z66618,809
Z83660,Z24153,383
Z83660,Z25526,92
Z83660,Z27597,1817
Z83660,Z29072,107
Z83660,Z48393,24
Z83660,Z68110,76
Z83660,Z89032,42
Z83661,Z89032,6
Z83661,Z98424,45
Z83676,Z08861,5
Z83676,Z66618,102
Z83676,Z68110,16
Z83676,Z78610,48
Z83676,Z80111,68
Z83676,Z84401,2
Z83676,Z92879,63
Z83676,Z94551,1
Z83687,Z18640,2
Z83687,Z28269,135
Z83687,Z58201,151
Z83687,Z84401,187
Z83687,Z89032,811
Z83687,Z90638,18
Z83687,Z94551,122
Z83687,Z98055,5
Z83687,Z98424,9
Z83702,Z84401,14
Z83705,Z84401,39
Z83709,Z94551,3
Z83713,Z60106,3
Z83713,Z68110,295
Z83713,Z80111,10
Z83713,Z84401,209
Z83713,Z98424,0
Z83716,Z84401,7
Z83854,Z98424,0
Z84010,Z84401,2
Z84016,Z80111,90
Z84016,Z84401,930
Z84016,Z85043,363
Z84016,Z89032,1444
Z84016,Z89506,3
Z84016,Z90638,579
Z84016,Z92083,142
Z84016,Z92832,8
Z84016,Z92879,595
Z84016,Z94551,872
Z84016,Z98424,65
Z84017,Z84401,1
Z84032,Z84401,0
Z84036,Z84401,0
Z84057,Z84401,1
Z84074,Z84401,231
Z84074,Z89032,250
Z84074,Z90638,96
Z84074,Z92083,184
Z84074,Z92879,74
Z84075,Z65560,312
Z84088,Z33801,0
Z84088,Z84401,151
Z84088,Z98424,1
Z84101,Z79404,1
Z84101,Z84401,4
Z84104,Z80111,275
Z84104,Z84401,774
Z84104,Z85043,18
Z84104,Z89032,6
Z84104,Z89506,2
Z84104,Z90638,108
Z84104,Z92083,4
Z84104,Z92879,108
Z84104,Z94551,553
Z84104,Z98424,310
Z84107,Z84401,59
Z84107,Z89506,3
Z84110,Z84401,0
Z84115,Z84401,360
Z84115,Z89032,1251
Z84115,Z94551,186
Z84115,Z98424,24
Z84116,Z84401,570
Z84116,Z89032,9
Z84118,Z84401,0
Z84119,Z80111,407
Z84119,Z84401,188
Z84126,Z84401,5
Z84157,Z33610,0
Z84157,Z84401,1
Z84157,Z98424,20
Z84302,Z84401,133
Z84306,Z08861,10
Z84306,Z37701,13
Z84306,Z78610,2
Z84306,Z84401,95
Z84319,Z80111,771
Z84319,Z84401,357
Z84319,Z85043,560
Z84319,Z87107,3
Z84319,Z89032,1099
Z84319,Z89506,77
Z84319,Z90638,882
Z84319,Z92083,109
Z84319,Z92879,89
Z84319,Z94551,660
Z84319,Z98424,93
Z84321,Z80111,1104
Z84321,Z84401,587
Z84321,Z85043,1109
Z84321,Z89032,1220
Z84321,Z89506,59
Z84321,Z90638,1807
Z84321,Z92083,613
Z84321,Z92832,178
Z84321,Z92879,576
Z84321,Z94551,1315
Z84321,Z98424,185
Z84333,Z78610,2
Z84333,Z84401,1507
Z84401,Z30213,7
Z84401,Z33801,0
Z84401,Z45246,0
Z84401,Z80111,998
Z84401,Z84401,1003
Z84401,Z85043,509
Z84401,Z87107,5
Z84401,Z89032,101
Z84401,Z89506,30
Z84401,Z90638,559
Z84401,Z92083,167
Z84401,Z92879,511
Z84401,Z94551,695
Z84401,Z98424,139
Z84405,Z55442,0
Z84405,Z84401,2
Z84631,Z25526,0
Z84631,Z80111,73
Z84631,Z84401,228
Z84631,Z85043,17
Z84631,Z89032,321
Z84631,Z89506,234
Z84631,Z90638,845
Z84631,Z92083,64
Z84631,Z92879,15
Z84631,Z94551,511
Z84631,Z98424,1044
Z84646,Z84401,0
Z84663,Z80111,8
Z84663,Z84401,17
Z84663,Z85043,22
Z84663,Z90638,36
Z84663,Z92879,8
Z84663,Z94551,18
Z84663,Z98424,64
Z84720,Z84401,0
Z84720,Z85043,69
Z84720,Z89032,136
Z84720,Z90638,47
Z84720,Z92083,14
Z84720,Z92879,35
Z84720,Z94551,60
Z84720,Z98424,0
Z85004,Z85043,47
Z85009,Z80111,71
Z85009,Z85043,454
Z85009,Z89032,0
Z85009,Z92879,0
Z85009,Z94551,0
Z85017,Z85043,6
Z85018,Z92879,21
Z85019,Z79404,5
Z85019,Z80111,45
Z85019,Z84401,157
Z85019,Z85043,550
Z85019,Z87107,39
Z85019,Z89032,2
Z85019,Z92832,1
Z85019,Z94551,368
Z85021,Z85043,28
Z85021,Z89032,512
Z85027,Z38141,0
Z85027,Z80111,32
Z85027,Z85043,3
Z85030,Z84401,3
Z85040,Z80111,10
Z85040,Z85043,95
Z85040,Z90638,2
Z85043,Z08861,1
Z85043,Z15601,0
Z85043,Z29715,5
Z85043,Z30071,0
Z85043,Z32124,0
Z85043,Z33801,2
Z85043,Z36108,1
Z85043,Z37701,0
Z85043,Z46038,1
Z85043,Z55442,0
Z85043,Z60106,0
Z85043,Z72117,0
Z85043,Z73131,0
Z85043,Z75042,1393
Z85043,Z77032,1
Z85043,Z78610,178
Z85043,Z79404,170
Z85043,Z80111,1479
Z85043,Z84401,526
Z85043,Z85043,2819
Z85043,Z87107,609
Z85043,Z89032,165
Z85043,Z89506,1114
Z85043,Z90638,422
Z85043,Z92083,744
Z85043,Z92832,2
Z85043,Z92879,1643
Z85043,Z94551,384
Z85043,Z98424,197
Z85210,Z85043,9
Z85281,Z85043,4
Z85281,Z89032,0
Z85282,Z55442,864
Z85282,Z79404,15
Z85282,Z80111,400
Z85282,Z84401,261
Z85282,Z85043,755
Z85282,Z87107,179
Z85282,Z89032,144
Z85282,Z89506,292
Z85282,Z90638,1042
Z85282,Z92879,70
Z85282,Z94551,345
Z85282,Z98055,8
Z85282,Z98424,252
Z85283,Z85043,460
Z85284,Z85043,895
Z85301,Z85043,47
Z85303,Z84401,12
Z85303,Z85043,1
Z85307,Z38141,0
Z85307,Z79404,0
Z85338,Z33487,0
Z85338,Z80111,7
Z85338,Z85043,40
Z85353,Z75042,21
Z85353,Z79404,97
Z85353,Z80111,726
Z85353,Z84401,273
Z85353,Z85043,2263
Z85353,Z87107,390
Z85353,Z89032,1870
Z85353,Z89506,93
Z85353,Z90638,445
Z85353,Z92083,101
Z85353,Z92832,39
Z85353,Z92879,575
Z85353,Z94551,658
Z85353,Z98055,3
Z85353,Z98424,112
Z85364,Z92879,39
Z85365,Z01960,0
Z85365,Z06360,1
Z85365,Z08014,0
Z85365,Z08085,0
Z85365,Z08861,1266
Z85365,Z12065,195
Z85365,Z20109,450
Z85365,Z25526,3
Z85365,Z27597,2103
Z85365,Z28269,1
Z85365,Z29072,669
Z85365,Z29715,448
Z85365,Z30071,4
Z85365,Z30213,0
Z85365,Z32124,14
Z85365,Z37701,0
Z85365,Z38141,0
Z85365,Z39288,36
Z85365,Z45246,0
Z85365,Z46038,0
Z85365,Z48393,2
Z85365,Z55442,269
Z85365,Z56031,1
Z85365,Z58201,1
Z85365,Z60106,2
Z85365,Z63114,41
Z85365,Z65560,23
Z85365,Z66618,0
Z85365,Z68110,47
Z85365,Z72117,0
Z85365,Z73114,7
Z85365,Z73131,943
Z85365,Z75042,1719
Z85365,Z77032,212
Z85365,Z78610,4
Z85365,Z79404,86
Z85365,Z80111,155
Z85365,Z84401,3327
Z85365,Z85043,3049
Z85365,Z87107,22
Z85365,Z89032,120
Z85365,Z89506,844
Z85365,Z90638,212
Z85365,Z92083,292
Z85365,Z92879,348
Z85365,Z98424,311
Z85621,Z85043,29
Z85621,Z89032,2
Z85625,Z85043,7
Z85640,Z85043,4
Z85646,Z89032,64
Z85646,Z92083,46
Z85648,Z78610,3
Z85713,Z85043,0
Z85719,Z14219,10
Z85719,Z73131,0
Z85719,Z75042,25
Z85719,Z77032,2
Z85719,Z78610,47
Z85719,Z80111,109
Z85719,Z85043,678
Z85719,Z85719,6
Z85719,Z89032,1497
Z85719,Z90638,531
Z85719,Z92083,58
Z85719,Z94551,446
Z87002,Z87107,4
Z87102,Z80111,50
Z87102,Z87107,935
Z87105,Z78610,0
Z87105,Z80111,288
Z87105,Z84401,0
Z87105,Z85043,24
Z87106,Z79404,15
Z87106,Z80111,81
Z87106,Z87107,214
Z87107,Z79404,8
Z87107,Z80111,23
Z87107,Z85043,14
Z87107,Z87107,20
Z87107,Z89032,0
Z87114,Z87107,1
Z87401,Z87107,135
Z87937,Z25526,29
Z87937,Z27597,174
Z87937,Z48393,49
Z87937,Z58201,16
Z87937,Z60106,76
Z87937,Z66618,393
Z87937,Z72117,8
Z87941,Z87107,10
Z88001,Z87107,14
Z88005,Z78610,58
Z88005,Z79404,4
Z88005,Z87107,109
Z88007,Z79404,13
Z88029,Z58201,8
Z88030,Z24153,347
Z88030,Z73131,16
Z88030,Z75042,322
Z88030,Z77032,105
Z88030,Z78610,42
Z88030,Z84401,2
Z88030,Z87107,38
Z88030,Z94551,1
Z88048,Z45246,64
Z88101,Z73131,458
Z88101,Z75042,501
Z88101,Z77032,564
Z88101,Z78610,422
Z88101,Z79404,235
Z88101,Z80111,75
Z88101,Z87107,280
Z89015,Z33610,0
Z89015,Z84401,59
Z89015,Z85043,449
Z89015,Z87107,23
Z89015,Z89032,1150
Z89015,Z89506,19
Z89015,Z90638,976
Z89015,Z92083,76
Z89015,Z92879,1388
Z89015,Z94551,57
Z89015,Z98424,81
Z89019,Z89032,22
Z89030,Z84401,142
Z89030,Z89032,2189
Z89030,Z90638,5
Z89032,Z06360,0
Z89032,Z29072,0
Z89032,Z33487,4
Z89032,Z77032,0
Z89032,Z78610,0
Z89032,Z80111,1
Z89032,Z84401,181
Z89032,Z85043,577
Z89032,Z87107,0
Z89032,Z89506,15
Z89032,Z90638,365
Z89032,Z92083,5
Z89032,Z92832,0
Z89032,Z92879,45
Z89032,Z94551,47
Z89032,Z98424,24
Z89081,Z80111,1
Z89081,Z89032,3
Z89081,Z90638,13
Z89101,Z33487,4
Z89101,Z89032,176
Z89101,Z90638,0
Z89103,Z84401,0
Z89103,Z89032,4
Z89104,Z92832,0
Z89106,Z33610,2
Z89106,Z84401,174
Z89106,Z89032,3205
Z89115,Z89032,3
Z89118,Z84401,0
Z89118,Z85043,0
Z89118,Z89032,379
Z89119,Z89032,16
Z89119,Z90638,20
Z89120,Z89032,45
Z89139,Z33487,0
Z89139,Z75042,0
Z89139,Z84401,1513
Z89139,Z85043,2093
Z89139,Z89032,2968
Z89139,Z89506,676
Z89139,Z90638,2902
Z89139,Z92832,1
Z89139,Z92879,973
Z89406,Z89506,28
Z89410,Z89506,2
Z89431,Z44087,10
Z89431,Z84401,234
Z89431,Z85043,138
Z89431,Z89032,435
Z89431,Z89506,126
Z89431,Z90638,1
Z89431,Z94551,12
Z89434,Z80111,0
Z89445,Z89506,407
Z89447,Z89506,68
Z89460,Z89506,2
Z89506,Z80111,7
Z89506,Z84401,222
Z89506,Z85043,0
Z89506,Z89032,4
Z89506,Z89506,37
Z89506,Z92083,1
Z89506,Z92879,2
Z89506,Z94551,54
Z89506,Z98424,10
Z89509,Z89506,0
Z89512,Z89506,1
Z89521,Z29715,0
Z89521,Z80111,322
Z89521,Z84401,159
Z89521,Z85043,151
Z89521,Z89032,129
Z89521,Z89506,91
Z89521,Z90638,403
Z89521,Z92083,66
Z89521,Z92879,130
Z89521,Z94551,301
Z89521,Z98424,0
Z89706,Z89506,14
Z90001,Z21144,26
Z90001,Z90638,52
Z90001,Z92083,31
Z90001,Z92879,62
Z90001,Z94551,162
Z90006,Z90638,3
Z90011,Z85043,1
Z90011,Z90638,305
Z90011,Z92083,6
Z90011,Z92832,40
Z90011,Z92879,7
Z90011,Z94551,17
Z90012,Z89032,1
Z90012,Z90638,135
Z90012,Z92879,118
Z90012,Z94551,7
Z90013,Z75042,16
Z90013,Z80111,100
Z90013,Z84401,79
Z90013,Z85043,4
Z90013,Z89032,15
Z90013,Z90638,307
Z90013,Z92083,89
Z90013,Z92879,228
Z90013,Z94551,55
Z90013,Z98055,3
Z90016,Z90638,2
Z90021,Z24153,14
Z90021,Z27597,7
Z90021,Z29072,658
Z90021,Z29715,1551
Z90021,Z30213,130
Z90021,Z32124,50
Z90021,Z36108,374
Z90021,Z37701,62
Z90021,Z38141,24
Z90021,Z39288,1227
Z90021,Z45246,57
Z90021,Z46038,32
Z90021,Z55442,232
Z90021,Z58201,842
Z90021,Z58501,257
Z90021,Z63114,439
Z90021,Z65560,1
Z90021,Z66618,325
Z90021,Z77032,43
Z90021,Z78610,732
Z90021,Z79404,356
Z90021,Z80111,17
Z90021,Z84401,3
Z90021,Z85043,443
Z90021,Z89032,5713
Z90021,Z90638,334
Z90021,Z92083,2718
Z90021,Z92832,2
Z90021,Z92879,27
Z90021,Z94551,32
Z90021,Z98424,7
Z90022,Z20109,6
Z90022,Z29072,139
Z90022,Z65560,201
Z90022,Z85043,44
Z90022,Z89032,496
Z90022,Z92083,0
Z90022,Z94551,3
Z90022,Z98424,26
Z90023,Z55442,8
Z90023,Z61364,1
Z90023,Z66618,0
Z90023,Z75042,59
Z90023,Z78610,9
Z90023,Z79404,7
