iata,name,state,country,latitude,longitude,lineage
Z30213,Destination-Fairburn-GA,GA,USA,33.5657,-84.5931,1
Z30223,Origin-Griffin-GA,GA,USA,33.2682,-84.273,0
Z30224,Origin-Griffin-GA,GA,USA,33.2155,-84.2542,0
Z30228,Origin-Hampton-GA,GA,USA,33.4019,-84.3015,0
Z30236,Origin-Jonesboro-GA,GA,USA,33.5284,-84.3334,0
Z30253,Origin-Mcdonough-GA,GA,USA,33.4551,-84.1721,0
Z30260,Origin-Morrow-GA,GA,USA,33.5878,-84.3301,0
Z30265,Origin-Newnan-GA,GA,USA,33.4009,-84.712,0
Z30268,Origin-Palmetto-GA,GA,USA,33.5278,-84.6945,0
Z30287,Origin-Morrow-GA,GA,USA,33.5007,-84.3513,0
Z30291,Origin-Union City-GA,GA,USA,33.581,-84.5461,0
Z30297,Origin-Forest Park-GA,GA,USA,33.6154,-84.367,0
Z30301,Origin-Atlanta-GA,GA,USA,33.8444,-84.474,0
Z30303,Origin-Atlanta-GA,GA,USA,33.7529,-84.3901,0
Z30305,Origin-Atlanta-GA,GA,USA,33.8301,-84.3846,0
Z30310,Origin-Atlanta-GA,GA,USA,33.7279,-84.4198,0
Z30312,Origin-Atlanta-GA,GA,USA,33.7458,-84.3763,0
Z30316,Origin-Atlanta-GA,GA,USA,33.7295,-84.3408,0
Z30318,Origin-Atlanta-GA,GA,USA,33.7868,-84.437,0
Z30319,Origin-Atlanta-GA,GA,USA,33.8721,-84.3361,0
Z30324,Origin-Atlanta-GA,GA,USA,33.8184,-84.3578,0
Z30329,Origin-Atlanta-GA,GA,USA,33.8276,-84.3235,0
Z30331,Origin-Atlanta-GA,GA,USA,33.7157,-84.5273,0
Z30336,Origin-Atlanta-GA,GA,USA,33.7441,-84.5603,0
Z30337,Origin-Atlanta-GA,GA,USA,33.647,-84.4538,0
Z30340,Origin-Atlanta-GA,GA,USA,33.8994,-84.2537,0
Z30341,Origin-Atlanta-GA,GA,USA,33.8881,-84.2931,0
Z30344,Origin-Atlanta-GA,GA,USA,33.6763,-84.4497,0
Z30349,Origin-Atlanta-GA,GA,USA,33.6155,-84.4903,0
Z30350,Origin-Atlanta-GA,GA,USA,33.9729,-84.3277,0
Z30353,Origin-Atlanta-GA,GA,USA,33.84441,-84.4742,0
Z30354,Origin-Atlanta-GA,GA,USA,33.6589,-84.3968,0
Z30360,Origin-Atlanta-GA,GA,USA,33.9346,-84.2721,0
Z30384,Origin-Atlanta-GA,GA,USA,33.8445,-84.474,0
Z30474,Origin-Vidalia-GA,GA,USA,32.2202,-82.4149,0
Z30501,Origin-Gainesville-GA,GA,USA,34.3066,-83.8235,0
Z30504,Origin-Gainesville-GA,GA,USA,34.2744,-83.87,0
Z30507,Origin-Gainesville-GA,GA,USA,34.2537,-83.7735,0
Z30513,Origin-Blue Ridge-GA,GA,USA,34.8512,-84.329,0
Z30518,Origin-Buford-GA,GA,USA,34.1212,-84.018,0
Z30520,Origin-Canon-GA,GA,USA,34.3381,-83.0965,0
Z30540,Origin-Ellijay-GA,GA,USA,34.6888,-84.4671,0
Z30554,Origin-Lula-GA,GA,USA,34.3917,-83.6597,0
Z30564,Origin-Murrayville-GA,GA,USA,34.4662,-83.8843,0
Z30566,Origin-Oakwood-GA,GA,USA,34.2366,-83.8912,0
Z30567,Origin-Pendergrass-GA,GA,USA,34.1673,-83.6853,0
Z30601,Origin-Athens-GA,GA,USA,33.9791,-83.3642,0
Z30606,Origin-Athens-GA,GA,USA,33.9457,-83.4173,0
Z30620,Origin-Bethlehem-GA,GA,USA,33.929,-83.7352,0
Z30666,Origin-Statham-GA,GA,USA,33.9578,-83.5848,0
Z30705,Origin-Chatsworth-GA,GA,USA,34.7531,-84.775,0
Z30721,Origin-Dalton-GA,GA,USA,34.7808,-84.9399,0
Z30817,Origin-Lincolnton-GA,GA,USA,33.7656,-82.4389,0
Z30901,Origin-Augusta-GA,GA,USA,33.4612,-81.9726,0
Z31015,Origin-Cordele-GA,GA,USA,31.9509,-83.7781,0
Z31041,Origin-Ideal-GA,GA,USA,32.3714,-84.1825,0
Z31063,Origin-Montezuma-GA,GA,USA,32.2933,-83.9891,0
Z31069,Origin-Perry-GA,GA,USA,32.4608,-83.7353,0
Z31085,Origin-Shady Dale-GA,GA,USA,33.4218,-83.6143,0
Z31216,Origin-Macon-GA,GA,USA,32.7307,-83.6792,0
Z31308,Origin-Ellabell-GA,GA,USA,32.1727,-81.4844,0
Z31322,Origin-Pooler-GA,GA,USA,32.1104,-81.2456,0
Z31326,Origin-Rincon-GA,GA,USA,32.2932,-81.23,0
Z31405,Origin-Savannah-GA,GA,USA,32.0431,-81.1218,0
Z31407,Origin-Savannah-GA,GA,USA,32.163,-81.1723,0
Z31408,Origin-Savannah-GA,GA,USA,32.1068,-81.1691,0
Z31412,Origin-Savannah-GA,GA,USA,31.9715,-81.0715,0
Z31535,Origin-Douglas-GA,GA,USA,31.465,-82.8632,0
Z31601,Origin-Valdosta-GA,GA,USA,30.8074,-83.2866,0
Z31719,Origin-Americus-GA,GA,USA,32.0855,-84.2526,0
Z31720,Origin-Barwick-GA,GA,USA,30.891,-83.7381,0
Z31768,Origin-Moultrie-GA,GA,USA,31.1654,-83.7716,0
Z31788,Origin-White House-TN,TN,USA,31.1381,-83.7167,0
Z31794,Origin-Tifton-GA,GA,USA,31.4597,-83.5108,0
Z31823,Origin-Pine Mountain Valley-GA,GA,USA,32.8012,-84.8204,0
Z31901,Origin-Columbus-GA,GA,USA,32.4716,-84.98,0
Z31904,Origin-Columbus-GA,GA,USA,32.5134,-84.9775,0
Z31906,Origin-Columbus-GA,GA,USA,32.4685,-84.9512,0
Z32033,Origin-Elkton-FL,FL,USA,29.7879,-81.4467,0
Z32055,Origin-Lake City-FL,FL,USA,30.2161,-82.6395,0
Z32060,Origin-Live Oak-FL,FL,USA,30.2851,-83.041,0
Z32083,Origin-Raiford-FL,FL,USA,30.0704,-82.2236,0
Z32084,Origin-Saint Augustine-FL,FL,USA,29.8714,-81.2946,0
Z32124,Destination-Daytona Beach-FL,FL,USA,29.1056,-81.0864,1
Z32141,Origin-Edgewater-FL,FL,USA,28.9449,-80.8952,0
Z32177,Origin-Palatka-FL,FL,USA,29.6663,-81.674,0
Z32204,Origin-Jacksonville-FL,FL,USA,30.3238,-81.6817,0
Z32206,Origin-Jacksonville-FL,FL,USA,30.3511,-81.6465,0
Z32208,Origin-Jacksonville-FL,FL,USA,30.393,-81.6793,0
Z32209,Origin-Jacksonville-FL,FL,USA,30.3546,-81.691,0
Z32218,Origin-Jacksonville-FL,FL,USA,30.4492,-81.6565,0
Z32219,Origin-Jacksonville-FL,FL,USA,30.4116,-81.7665,0
Z32220,Origin-Jacksonville-FL,FL,USA,30.3297,-81.8086,0
Z32226,Origin-Jacksonville-FL,FL,USA,30.4535,-81.5255,0
Z32254,Origin-Jacksonville-FL,FL,USA,30.3361,-81.725,0
Z32320,Origin-Apalachicola-FL,FL,USA,29.7189,-85.0269,0
Z32401,Origin-Panama City-FL,FL,USA,30.162,-85.653,0
Z32446,Origin-Marianna-FL,FL,USA,30.8047,-85.2205,0
Z32502,Origin-Pensacola-FL,FL,USA,30.4743,-87.2256,0
Z32547,Origin-Fort Walton Beach-FL,FL,USA,30.4473,-86.6211,0
Z32669,Origin-Newberry-FL,FL,USA,29.6407,-82.5944,0
Z32681,Origin-Orange Lake-FL,FL,USA,29.4254,-82.2158,0
Z32707,Origin-Casselberry-FL,FL,USA,28.6651,-81.3177,0
Z32708,Origin-Winter Springs-FL,FL,USA,28.6835,-81.2815,0
Z32720,Origin-Deland-FL,FL,USA,29.0218,-81.3335,0
Z32724,Origin-Deland-FL,FL,USA,29.0398,-81.2792,0
Z32750,Origin-Longwood-FL,FL,USA,28.7037,-81.3538,0
Z32771,Origin-Sanford-FL,FL,USA,28.804,-81.2875,0
Z32779,Origin-Longwood-FL,FL,USA,28.7049,-81.417,0
Z32784,Origin-Umatilla-FL,FL,USA,28.9486,-81.7062,0
Z32803,Origin-Orlando-FL,FL,USA,28.5576,-81.3524,0
Z32805,Origin-Orlando-FL,FL,USA,28.5304,-81.4008,0
Z32806,Origin-Orlando-FL,FL,USA,28.5149,-81.3605,0
Z32808,Origin-Orlando-FL,FL,USA,28.5761,-81.4436,0
Z32809,Origin-Orlando-FL,FL,USA,28.4635,-81.3881,0
Z32811,Origin-Orlando-FL,FL,USA,28.5249,-81.4399,0
Z32822,Origin-Orlando-FL,FL,USA,28.495,-81.2894,0
Z32824,Origin-Orlando-FL,FL,USA,28.4109,-81.3589,0
Z32837,Origin-Orlando-FL,FL,USA,28.386,-81.4118,0
Z32860,Origin-Orlando-FL,FL,USA,28.5663,-81.2608,0
Z32935,Origin-Melbourne-FL,FL,USA,28.1393,-80.6507,0
Z33009,Origin-Hallandale-FL,FL,USA,25.9871,-80.15,0
Z33010,Origin-Hialeah-FL,FL,USA,25.8324,-80.2787,0
Z33012,Origin-Hialeah-FL,FL,USA,25.8648,-80.3006,0
Z33013,Origin-Hialeah-FL,FL,USA,25.8605,-80.2717,0
Z33014,Origin-Hialeah-FL,FL,USA,25.9022,-80.3073,0
Z33016,Origin-Hialeah-FL,FL,USA,25.8881,-80.3328,0
Z33018,Origin-Hialeah-FL,FL,USA,25.8956,-80.3551,0
Z33020,Origin-Hollywood-FL,FL,USA,26.0171,-80.1492,0
Z33021,Origin-Hollywood-FL,FL,USA,26.0237,-80.1891,0
Z33023,Origin-Hollywood-FL,FL,USA,25.9892,-80.2132,0
Z33025,Origin-Hollywood-FL,FL,USA,25.9905,-80.2732,0
Z33050,Origin-Marathon-FL,FL,USA,24.7318,-81.0278,0
Z33054,Origin-Opa Locka-FL,FL,USA,25.9091,-80.2494,0
Z33060,Origin-Pompano Beach-FL,FL,USA,26.232,-80.122,0
Z33064,Origin-Pompano Beach-FL,FL,USA,26.2792,-80.1132,0
Z33069,Origin-Pompano Beach-FL,FL,USA,26.2288,-80.1581,0
Z33071,Origin-Pompano Beach-FL,FL,USA,26.2426,-80.2656,0
Z33122,Origin-Miami-FL,FL,USA,25.8,-80.3177,0
Z33126,Origin-Miami-FL,FL,USA,25.778,-80.2972,0
Z33127,Origin-Miami-FL,FL,USA,25.8138,-80.2058,0
Z33138,Origin-Miami-FL,FL,USA,25.8532,-80.1862,0
Z33142,Origin-Miami-FL,FL,USA,25.8126,-80.2368,0
Z33147,Origin-Miami-FL,FL,USA,25.8502,-80.2377,0
Z33150,Origin-Miami-FL,FL,USA,25.852,-80.2056,0
Z33157,Origin-Miami-FL,FL,USA,25.6066,-80.3486,0
Z33163,Origin-Miami-FL,FL,USA,25.945,-80.2145,0
Z33166,Origin-Miami-FL,FL,USA,25.8248,-80.3047,0
Z33167,Origin-Miami-FL,FL,USA,25.8858,-80.2326,0
Z33169,Origin-Miami-FL,FL,USA,25.9427,-80.2127,0
Z33172,Origin-Miami-FL,FL,USA,25.7867,-80.3615,0
Z33178,Origin-Miami-FL,FL,USA,25.8377,-80.3694,0
Z33179,Origin-Miami-FL,FL,USA,25.9588,-80.1794,0
Z33182,Origin-Miami-FL,FL,USA,25.7812,-80.4046,0
Z33185,Origin-Miami-FL,FL,USA,25.7232,-80.4399,0
Z33186,Origin-Miami-FL,FL,USA,25.6623,-80.4095,0
Z33309,Origin-Fort Lauderdale-FL,FL,USA,26.1855,-80.1721,0
Z33312,Origin-Fort Lauderdale-FL,FL,USA,26.0948,-80.1799,0
Z33313,Origin-Fort Lauderdale-FL,FL,USA,26.1487,-80.2244,0
Z33315,Origin-Fort Lauderdale-FL,FL,USA,26.0944,-80.1541,0
Z33317,Origin-Fort Lauderdale-FL,FL,USA,26.1137,-80.2237,0
Z33319,Origin-Fort Lauderdale-FL,FL,USA,26.1837,-80.2212,0
Z33401,Origin-West Palm Beach-FL,FL,USA,26.7113,-80.0604,0
Z33404,Origin-West Palm Beach-FL,FL,USA,26.7822,-80.0652,0
Z33405,Origin-West Palm Beach-FL,FL,USA,26.6698,-80.0585,0
Z33406,Origin-West Palm Beach-FL,FL,USA,26.6594,-80.0912,0
Z33409,Origin-West Palm Beach-FL,FL,USA,26.7096,-80.0944,0
Z33426,Origin-Boynton Beach-FL,FL,USA,26.5296,-80.0822,0
Z33431,Origin-Boca Raton-FL,FL,USA,26.3813,-80.0961,0
Z33442,Origin-Deerfield Beach-FL,FL,USA,26.3098,-80.1454,0
Z33445,Origin-Delray Beach-FL,FL,USA,26.4597,-80.1058,0
Z33462,Origin-Lake Worth-FL,FL,USA,26.5797,-80.0743,0
Z33469,Origin-Jupiter-FL,FL,USA,26.9689,-80.0994,0
Z33470,Origin-Loxahatchee-FL,FL,USA,26.7512,-80.3015,0
Z33487,Destination-Boca Raton-FL,FL,USA,26.41,-80.0884,1
Z33493,Origin-South Bay-FL,FL,USA,26.6631,-80.7182,0
Z33527,Origin-Dover-FL,FL,USA,27.9871,-82.2135,0
Z33540,Origin-Zephyrhills-FL,FL,USA,28.2354,-82.1686,0
Z33556,Origin-Odessa-FL,FL,USA,28.1434,-82.5904,0
Z33563,Origin-Plant City-FL,FL,USA,28.017,-82.1285,0
Z33564,Origin-Plant City-FL,FL,USA,28.0296,-82.1346,0
Z33566,Origin-Plant City-FL,FL,USA,28.0138,-82.1168,0
Z33567,Origin-Plant City-FL,FL,USA,27.983,-82.1454,0
Z33602,Origin-Tampa-FL,FL,USA,27.9562,-82.4571,0
Z33605,Origin-Tampa-FL,FL,USA,27.9639,-82.4319,0
Z33610,Destination-Tampa-FL,FL,USA,27.9935,-82.4091,1
Z33611,Origin-Tampa-FL,FL,USA,27.8912,-82.5058,0
Z33614,Origin-Tampa-FL,FL,USA,28.0063,-82.5062,0
Z33619,Origin-Tampa-FL,FL,USA,27.9461,-82.3752,0
Z33626,Origin-Tampa-FL,FL,USA,28.0529,-82.6113,0
Z33634,Origin-Tampa-FL,FL,USA,28.0056,-82.5493,0
Z33637,Origin-Tampa-FL,FL,USA,28.0384,-82.3628,0
Z33707,Origin-Saint Petersburg-FL,FL,USA,27.7565,-82.7176,0
Z33711,Origin-Saint Petersburg-FL,FL,USA,27.7507,-82.6881,0
Z33712,Origin-Saint Petersburg-FL,FL,USA,27.7454,-82.6657,0
Z33714,Origin-Saint Petersburg-FL,FL,USA,27.8174,-82.676,0
Z33715,Origin-Saint Petersburg-FL,FL,USA,27.683,-82.7209,0
Z33716,Origin-Saint Petersburg-FL,FL,USA,27.8743,-82.6451,0
Z33747,Origin-Saint Petersburg-FL,FL,USA,27.8919,-82.7247,0
Z33760,Origin-Clearwater-FL,FL,USA,27.9081,-82.7136,0
Z33762,Origin-Clearwater-FL,FL,USA,27.8832,-82.6838,0
Z33765,Origin-Clearwater-FL,FL,USA,27.9715,-82.7447,0
Z33773,Origin-Largo-FL,FL,USA,27.8833,-82.7563,0
Z33801,Destination-Lakeland-FL,FL,USA,28.0412,-81.9239,1
Z33805,Origin-Lakeland-FL,FL,USA,28.0716,-81.958,0
Z33811,Origin-Lakeland-FL,FL,USA,27.9784,-82.0083,0
Z33813,Origin-Lakeland-FL,FL,USA,27.9655,-81.9221,0
Z33815,Origin-Lakeland-FL,FL,USA,28.043,-81.9848,0
Z33823,Origin-Auburndale-FL,FL,USA,28.0689,-81.8027,0
Z33838,Origin-Dundee-FL,FL,USA,28.0211,-81.6187,0
Z33840,Origin-Eaton Park-FL,FL,USA,28.0844,-81.5414,0
Z33843,Origin-Frostproof-FL,FL,USA,27.758,-81.5087,0
Z33844,Origin-Haines City-FL,FL,USA,28.1016,-81.6235,0
Z33845,Origin-Haines City-FL,FL,USA,28.0027,-81.6186,0
Z33851,Origin-Lake Hamilton-FL,FL,USA,28.0447,-81.6237,0
Z33853,Origin-Lake Wales-FL,FL,USA,27.8946,-81.5282,0
Z33859,Origin-Lake Wales-FL,FL,USA,27.8854,-81.5229,0
Z33870,Origin-Sebring-FL,FL,USA,27.4839,-81.4212,0
Z33880,Origin-Winter Haven-FL,FL,USA,27.9973,-81.7455,0
Z33905,Origin-Fort Myers-FL,FL,USA,26.6804,-81.748,0
Z33913,Origin-Fort Myers-FL,FL,USA,26.5421,-81.6998,0
Z34109,Origin-Naples-FL,FL,USA,26.2407,-81.7666,0
Z34142,Origin-Immokalee-FL,FL,USA,26.3983,-81.3932,0
Z34143,Origin-Immokalee-FL,FL,USA,26.4643,-81.5046,0
Z34203,Origin-Bradenton-FL,FL,USA,27.4484,-82.5232,0
Z34208,Origin-Bradenton-FL,FL,USA,27.4865,-82.5349,0
Z34221,Origin-Palmetto-FL,FL,USA,27.5493,-82.5598,0
Z34238,Origin-Sarasota-FL,FL,USA,27.2406,-82.4783,0
Z34243,Origin-Sarasota-FL,FL,USA,27.4077,-82.5292,0
Z34475,Origin-Ocala-FL,FL,USA,29.2129,-82.1538,0
Z34604,Origin-Spring Hill-FL,FL,USA,28.4791,-82.4535,0
Z34689,Origin-Tarpon Springs-FL,FL,USA,28.1497,-82.7533,0
Z34698,Origin-Dunedin-FL,FL,USA,28.0254,-82.7753,0
Z34748,Origin-Leesburg-FL,FL,USA,28.7973,-81.8847,0
Z34758,Origin-Kissimmee-FL,FL,USA,28.1782,-81.4872,0
Z34761,Origin-Ocoee-FL,FL,USA,28.5747,-81.5294,0
Z34769,Origin-Saint Cloud-FL,FL,USA,28.2494,-81.2875,0
Z34787,Origin-Winter Garden-FL,FL,USA,28.5369,-81.5934,0
Z34951,Origin-Fort Pierce-FL,FL,USA,27.5384,-80.4052,0
Z34956,Origin-Indiantown-FL,FL,USA,27.0498,-80.4805,0
Z34957,Origin-Jensen Beach-FL,FL,USA,27.2485,-80.2327,0
Z34986,Origin-Port Saint Lucie-FL,FL,USA,27.3412,-80.3978,0
Z35004,Origin-Moody-AL,AL,USA,33.6065,-86.5025,0
Z35022,Origin-Bessemer-AL,AL,USA,33.3469,-86.9525,0
Z35040,Origin-Calera-AL,AL,USA,33.1076,-86.7499,0
Z35046,Origin-Clanton-AL,AL,USA,32.8944,-86.5649,0
Z35126,Origin-Pinson-AL,AL,USA,33.7286,-86.6604,0
Z35204,Origin-Birmingham-AL,AL,USA,33.5199,-86.8353,0
Z35205,Origin-Birmingham-AL,AL,USA,33.4971,-86.8056,0
Z35208,Origin-Birmingham-AL,AL,USA,33.4946,-86.8811,0
Z35211,Origin-Birmingham-AL,AL,USA,33.4794,-86.8587,0
Z35217,Origin-Birmingham-AL,AL,USA,33.59,-86.767,0
Z35233,Origin-Birmingham-AL,AL,USA,33.5097,-86.7997,0
Z35243,Origin-Birmingham-AL,AL,USA,33.4377,-86.7458,0
Z35401,Origin-Tuscaloosa-AL,AL,USA,33.1939,-87.5683,0
Z35443,Origin-Boligee-AL,AL,USA,32.7729,-88.032,0
Z35462,Origin-Eutaw-AL,AL,USA,32.9312,-87.9383,0
Z35470,Origin-Livingston-AL,AL,USA,32.559,-88.1248,0
Z35501,Origin-Jasper-AL,AL,USA,33.8285,-87.2763,0
Z35502,Origin-Jasper-AL,AL,USA,33.902,-87.2939,0
Z35601,Origin-Decatur-AL,AL,USA,34.5954,-86.9878,0
Z35654,Origin-Russellville-AL,AL,USA,34.5166,-87.6526,0
Z35752,Origin-Hollywood-AL,AL,USA,34.7453,-85.9473,0
Z35758,Origin-Madison-AL,AL,USA,34.7152,-86.7395,0
Z35905,Origin-Gadsden-AL,AL,USA,33.9421,-85.9399,0
Z35950,Origin-Albertville-AL,AL,USA,34.2619,-86.2283,0
Z35951,Origin-Albertville-AL,AL,USA,34.3131,-86.1928,0
Z35954,Origin-Attalla-AL,AL,USA,34.0433,-86.089,0
Z35971,Origin-Fyffe-AL,AL,USA,34.4578,-85.9277,0
Z35976,Origin-Guntersville-AL,AL,USA,34.3509,-86.3047,0
Z36010,Origin-Brundidge-AL,AL,USA,31.6784,-85.8242,0
Z36024,Origin-Eclectic-AL,AL,USA,32.6977,-86.0159,0
Z36032,Origin-Fort Deposit-AL,AL,USA,31.9844,-86.5708,0
Z36043,Origin-Hope Hull-AL,AL,USA,32.2238,-86.3979,0
Z36067,Origin-Prattville-AL,AL,USA,32.4882,-86.5296,0
Z36105,Origin-Montgomery-AL,AL,USA,32.3024,-86.305,0
Z36107,Origin-Montgomery-AL,AL,USA,32.3782,-86.279,0
Z36108,Destination-Montgomery-AL,AL,USA,32.3533,-86.3604,1
Z36109,Origin-Montgomery-AL,AL,USA,32.3862,-86.2451,0
Z36111,Origin-Montgomery-AL,AL,USA,32.3391,-86.2731,0
Z36117,Origin-Montgomery-AL,AL,USA,32.3738,-86.1644,0
Z36310,Origin-Abbeville-AL,AL,USA,31.5993,-85.2094,0
Z36330,Origin-Enterprise-AL,AL,USA,31.3258,-85.8411,0
Z36340,Origin-Geneva-AL,AL,USA,31.0435,-85.8794,0
Z36346,Origin-Jack-AL,AL,USA,31.5672,-85.931,0
Z36360,Origin-Ozark-AL,AL,USA,31.4471,-85.629,0
Z36401,Origin-Evergreen-AL,AL,USA,31.461,-86.9626,0
Z36460,Origin-Monroeville-AL,AL,USA,31.5091,-87.3241,0
Z36509,Origin-Bayou La Batre-AL,AL,USA,30.4014,-88.2466,0
Z36511,Origin-Bon Secour-AL,AL,USA,30.3124,-87.7347,0
Z36526,Origin-Daphne-AL,AL,USA,30.6206,-87.883,0
Z36551,Origin-Loxley-AL,AL,USA,30.6316,-87.753,0
Z36571,Origin-Saraland-AL,AL,USA,30.8317,-88.0938,0
Z36582,Origin-Theodore-AL,AL,USA,30.5338,-88.1686,0
Z36607,Origin-Mobile-AL,AL,USA,30.6996,-88.1047,0
Z36610,Origin-Mobile-AL,AL,USA,30.7374,-88.082,0
Z36615,Origin-Mobile-AL,AL,USA,30.6411,-88.0622,0
Z36786,Origin-Uniontown-AL,AL,USA,32.4409,-87.4965,0
Z36832,Origin-Auburn-AL,AL,USA,32.5896,-85.5399,0
Z36850,Origin-Camp Hill-AL,AL,USA,32.8,-85.6461,0
Z36869,Origin-Phenix City-AL,AL,USA,32.4331,-85.045,0
Z37013,Origin-Antioch-TN,TN,USA,36.0552,-86.6478,0
Z37066,Origin-Gallatin-TN,TN,USA,36.3891,-86.4548,0
Z37072,Origin-Goodlettsville-TN,TN,USA,36.3547,-86.7188,0
Z37086,Origin-La Vergne-TN,TN,USA,36.0134,-86.5626,0
Z37087,Origin-Lebanon-TN,TN,USA,36.2404,-86.2927,0
Z37090,Origin-Lebanon-TN,TN,USA,36.1475,-86.3106,0
Z37115,Origin-Madison-TN,TN,USA,36.2642,-86.7056,0
Z37122,Origin-Mount Juliet-TN,TN,USA,36.195,-86.4973,0
Z37127,Origin-Murfreesboro-TN,TN,USA,35.791,-86.3444,0
Z37129,Origin-Murfreesboro-TN,TN,USA,35.8967,-86.4242,0
Z37148,Origin-Portland-TN,TN,USA,36.5762,-86.5135,0
Z37160,Origin-Shelbyville-TN,TN,USA,35.4708,-86.4596,0
Z37167,Origin-Smyrna-TN,TN,USA,35.9686,-86.5222,0
Z37203,Origin-Nashville-TN,TN,USA,36.1526,-86.7892,0
Z37204,Origin-Nashville-TN,TN,USA,36.1121,-86.7762,0
Z37207,Origin-Nashville-TN,TN,USA,36.2156,-86.7732,0
Z37209,Origin-Nashville-TN,TN,USA,36.1513,-86.8559,0
Z37210,Origin-Nashville-TN,TN,USA,36.1409,-86.7444,0
Z37211,Origin-Nashville-TN,TN,USA,36.0793,-86.7258,0
Z37213,Origin-Nashville-TN,TN,USA,36.1673,-86.7677,0
Z37215,Origin-Nashville-TN,TN,USA,36.0984,-86.8252,0
Z37307,Origin-Benton-TN,TN,USA,35.1724,-84.639,0
Z37311,Origin-Cleveland-TN,TN,USA,35.1464,-84.8872,0
Z37312,Origin-Cleveland-TN,TN,USA,35.2196,-84.8649,0
Z37315,Origin-Collegedale-TN,TN,USA,35.0479,-85.0573,0
Z37404,Origin-Chattanooga-TN,TN,USA,35.0305,-85.2748,0
Z37405,Origin-Chattanooga-TN,TN,USA,35.0814,-85.319,0
Z37406,Origin-Chattanooga-TN,TN,USA,35.0658,-85.2501,0
Z37410,Origin-Chattanooga-TN,TN,USA,35.0024,-85.314,0
Z37416,Origin-Chattanooga-TN,TN,USA,35.0898,-85.1815,0
Z37421,Origin-Chattanooga-TN,TN,USA,35.0286,-85.1594,0
Z37601,Origin-Johnson City-TN,TN,USA,36.3311,-82.3386,0
Z37701,Destination-Alcoa-TN,TN,USA,35.7847,-83.9796,1
Z37725,Origin-Dandridge-TN,TN,USA,35.9965,-83.3978,0
Z37745,Origin-Greeneville-TN,TN,USA,36.23,-82.814,0
Z37764,Origin-Kodak-TN,TN,USA,35.9756,-83.6137,0
Z37771,Origin-Lenoir City-TN,TN,USA,35.8156,-84.2929,0
Z37777,Origin-Louisville-TN,TN,USA,35.8354,-84.0119,0
Z37813,Origin-Morristown-TN,TN,USA,36.186,-83.2747,0
Z37821,Origin-Newport-TN,TN,USA,35.9633,-83.2011,0
Z37849,Origin-Powell-TN,TN,USA,36.0446,-84.0419,0
Z37885,Origin-Vonore-TN,TN,USA,35.5434,-84.1933,0
Z37902,Origin-Knoxville-TN,TN,USA,35.9641,-83.9196,0
Z37914,Origin-Knoxville-TN,TN,USA,35.9885,-83.8498,0
Z37918,Origin-Knoxville-TN,TN,USA,36.0466,-83.925,0
Z37919,Origin-Knoxville-TN,TN,USA,35.9229,-84.0038,0
Z37921,Origin-Knoxville-TN,TN,USA,35.9737,-83.9741,0
Z37931,Origin-Knoxville-TN,TN,USA,35.9762,-84.1181,0
Z38006,Origin-Bells-TN,TN,USA,35.6967,-89.0845,0
Z38012,Origin-Brownsville-TN,TN,USA,35.5906,-89.2608,0
Z38017,Origin-Collierville-TN,TN,USA,35.0572,-89.6742,0
Z38059,Origin-Newbern-TN,TN,USA,36.1149,-89.2541,0
Z38106,Origin-Memphis-TN,TN,USA,35.1031,-90.0401,0
Z38112,Origin-Memphis-TN,TN,USA,35.1486,-89.9747,0
Z38113,Origin-Memphis-TN,TN,USA,35.1274,-89.9845,0
Z38114,Origin-Memphis-TN,TN,USA,35.1016,-89.9853,0
Z38116,Origin-Memphis-TN,TN,USA,35.0332,-90.0113,0
Z38118,Origin-Memphis-TN,TN,USA,35.0485,-89.9242,0
Z38122,Origin-Memphis-TN,TN,USA,35.1556,-89.9231,0
Z38126,Origin-Memphis-TN,TN,USA,35.1265,-90.0435,0
Z38141,Destination-Memphis-TN,TN,USA,35.0169,-89.847,1
Z38242,Origin-Paris-TN,TN,USA,36.3003,-88.3288,0
Z38261,Origin-Union City-TN,TN,USA,36.427,-89.0726,0
Z38351,Origin-Lexington-TN,TN,USA,35.6585,-88.4053,0
Z38372,Origin-Savannah-TN,TN,USA,35.181,-88.1894,0
Z38501,Origin-Cookeville-TN,TN,USA,36.1832,-85.5205,0
Z38555,Origin-Crossville-TN,TN,USA,35.9294,-85.0592,0
Z38574,Origin-Monterey-TN,TN,USA,36.134,-85.238,0
Z38637,Origin-Horn Lake-MS,MS,USA,34.9592,-90.0409,0
Z38652,Origin-New Albany-MS,MS,USA,34.4892,-88.9997,0
Z38654,Origin-Olive Branch-MS,MS,USA,34.9541,-89.8374,0
Z38671,Origin-Southaven-MS,MS,USA,34.9685,-89.9979,0
Z38701,Origin-Greenville-MS,MS,USA,33.3805,-91.0518,0
Z38703,Origin-Greenville-MS,MS,USA,33.4428,-91.0298,0
Z38754,Origin-Isola-MS,MS,USA,33.2317,-90.5858,0
Z38756,Origin-Leland-MS,MS,USA,33.4073,-90.8787,0
Z38804,Origin-Tupelo-MS,MS,USA,34.2724,-88.6822,0
Z38863,Origin-Pontotoc-MS,MS,USA,34.2364,-89.0042,0
Z38941,Origin-Itta Bena-MS,MS,USA,33.4925,-90.3243,0
Z39040,Origin-Bentonia-MS,MS,USA,32.64,-90.4085,0
